created_at,keyword,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean,predicted_label,predicted
Wed Apr 03 15:34:05 +0000 2024,perindo,@irrrewhO MASIH ADA PERINDO NJING,@Irrrewho there is still Perindo Njing,there is still Perindo Njing,there is still perindo njing,still perindo njing,"['still', 'perindo', 'njing']","['still', 'perindo', 'njing']",still perindo njing,positive,0.99996805
Wed Apr 03 14:59:07 +0000 2024,perindo,@rismaaravita Perindo dah kalah lawan jokowi. Ya dilepehlah,"@ismaaravita Perindo has lost against Jokowi.Yes, it is touched",Perindo has lost against Jokowi Yes it is touched,perindo has lost against jokowi yes it is touched,perindo lost jokowi yes touched,"['perindo', 'lost', 'jokowi', 'yes', 'touched']","['perindo', 'lost', 'jokowi', 'ye', 'touch']",perindo lost jokowi ye touch,negative,0.001861192
Wed Apr 03 13:42:22 +0000 2024,perindo,Dendang sahur siti fatimah Day 24 ramadhan penuh cinta 1445 H Masjid al markaz al islami #day24 #ramadhan2024 #ramadhanpenuhcinta #dendangsahur #sitifatimah #masjidalmarkazmakassar #sujudituindah #sanusiramadhan #fyp https://t.co/PzEyw4Ff7E,Dendang Sahur Siti Fatimah Day 24 Ramadhan Cinta Love 1445 H Mosque Al Markaz Al Islami #Day24 #Ramadhan2024 #RamadhanpeuhCinta #DendangSahahur #Sitikatimah #MasjidalmarkazMakassar #SujUtuTuituindah #Sanusiramadhan #Fyp https://t.co/t.co/tzeyw4ff7E,Dendang Sahur Siti Fatimah Day  Ramadhan Cinta Love  H Mosque Al Markaz Al Islami Day Ramadhan RamadhanpeuhCinta DendangSahahur Sitikatimah MasjidalmarkazMakassar SujUtuTuituindah Sanusiramadhan Fyp https t co t co tzeywffE,dendang sahur siti fatimah day  ramadhan cinta love  h mosque al markaz al islami day ramadhan ramadhanpeuhcinta dendangsahahur sitikatimah masjidalmarkazmakassar sujututuituindah sanusiramadhan fyp https t co t co tzeywffe,dendang sahur siti fatimah day ramadhan cinta love h mosque al markaz al islami day ramadhan ramadhanpeuhcinta dendangsahahur sitikatimah masjidalmarkazmakassar sujututuituindah sanusiramadhan fyp https co co tzeywffe,"['dendang', 'sahur', 'siti', 'fatimah', 'day', 'ramadhan', 'cinta', 'love', 'h', 'mosque', 'al', 'markaz', 'al', 'islami', 'day', 'ramadhan', 'ramadhanpeuhcinta', 'dendangsahahur', 'sitikatimah', 'masjidalmarkazmakassar', 'sujututuituindah', 'sanusiramadhan', 'fyp', 'https', 'co', 'co', 'tzeywffe']","['dendang', 'sahur', 'siti', 'fatimah', 'day', 'ramadhan', 'cinta', 'love', 'h', 'mosqu', 'al', 'markaz', 'al', 'islami', 'day', 'ramadhan', 'ramadhanpeuhcinta', 'dendangsahahur', 'sitikatimah', 'masjidalmarkazmakassar', 'sujututuituindah', 'sanusiramadhan', 'fyp', 'http', 'co', 'co', 'tzeywff']",dendang sahur siti fatimah day ramadhan cinta love h mosqu al markaz al islami day ramadhan ramadhanpeuhcinta dendangsahahur sitikatimah masjidalmarkazmakassar sujututuituindah sanusiramadhan fyp http co co tzeywff,positive,0.9999912
Wed Apr 03 06:20:00 +0000 2024,perindo,4 Caleg Partai Perindo yang lolos ke DPRD Timor Tengah Selatan akan all in berjuang untuk kesejahteraan masyarakat TTS #PerindoUpdate #PartaiPerindo #Perindo #Pileg2024 #Pemilu2024 #UntukIndonesiaSejahtera,4 Perindo Party Candidates who qualify for the South Central Timor DPRD will be all in fighting for the welfare of the TTS #PERINDPDATE #Partaiperindo #PERINDO #PILEG2024 #Election 2024 #MatIndonesiaSesekahtera, Perindo Party Candidates who qualify for the South Central Timor DPRD will be all in fighting for the welfare of the TTS PERINDPDATE Partaiperindo PERINDO PILEG Election  MatIndonesiaSesekahtera, perindo party candidates who qualify for the south central timor dprd will be all in fighting for the welfare of the tts perindpdate partaiperindo perindo pileg election  matindonesiasesekahtera,perindo party candidates qualify south central timor dprd fighting welfare tts perindpdate partaiperindo perindo pileg election matindonesiasesekahtera,"['perindo', 'party', 'candidates', 'qualify', 'south', 'central', 'timor', 'dprd', 'fighting', 'welfare', 'tts', 'perindpdate', 'partaiperindo', 'perindo', 'pileg', 'election', 'matindonesiasesekahtera']","['perindo', 'parti', 'candid', 'qualifi', 'south', 'central', 'timor', 'dprd', 'fight', 'welfar', 'tt', 'perindpd', 'partaiperindo', 'perindo', 'pileg', 'elect', 'matindonesiasesekahtera']",perindo parti candid qualifi south central timor dprd fight welfar tt perindpd partaiperindo perindo pileg elect matindonesiasesekahtera,positive,0.9999372
Wed Apr 03 06:20:00 +0000 2024,perindo,Repost dari @partaiperindo Partai Perindo Timor Tengah Selatan (TTS) berhasil menambah perolehan kursi legislatif dari 1 kursi pada Pemilu 2019 menjadi 4 kursi di Pemilu 2024 https://t.co/VHdOHWFH9D,"Repost from @partaiperindo, South Central Timor Perindo Party (TTS) succeeded in adding to the acquisition of legislative seats from 1 seat in the 2019 election to 4 seats in the 2024 election https://t.co/vhdohwfh9d",Repost from South Central Timor Perindo Party TTS succeeded in adding to the acquisition of legislative seats from  seat in the  election to  seats in the  election https t co vhdohwfhd,repost from south central timor perindo party tts succeeded in adding to the acquisition of legislative seats from  seat in the  election to  seats in the  election https t co vhdohwfhd,repost south central timor perindo party tts succeeded adding acquisition legislative seats seat election seats election https co vhdohwfhd,"['repost', 'south', 'central', 'timor', 'perindo', 'party', 'tts', 'succeeded', 'adding', 'acquisition', 'legislative', 'seats', 'seat', 'election', 'seats', 'election', 'https', 'co', 'vhdohwfhd']","['repost', 'south', 'central', 'timor', 'perindo', 'parti', 'tt', 'succeed', 'ad', 'acquisit', 'legisl', 'seat', 'seat', 'elect', 'seat', 'elect', 'http', 'co', 'vhdohwfhd']",repost south central timor perindo parti tt succeed ad acquisit legisl seat seat elect seat elect http co vhdohwfhd,positive,0.9999993
Wed Apr 03 05:39:47 +0000 2024,perindo,@DavidWijaya82 Bs jd suara Pdip P3 Perindo ama Hanura yg ilang pindah kesitu. Jd perolehan aslinya ya cuma Nol Koma ,@Davidwijaya82 can be the sound of PDIP P3 Perindo and Hanura who lost there.So the original acquisition is only zero in comma,can be the sound of PDIP P Perindo and Hanura who lost there So the original acquisition is only zero in comma,can be the sound of pdip p perindo and hanura who lost there so the original acquisition is only zero in comma,sound pdip p perindo hanura lost original acquisition zero comma,"['sound', 'pdip', 'p', 'perindo', 'hanura', 'lost', 'original', 'acquisition', 'zero', 'comma']","['sound', 'pdip', 'p', 'perindo', 'hanura', 'lost', 'origin', 'acquisit', 'zero', 'comma']",sound pdip p perindo hanura lost origin acquisit zero comma,positive,0.99999994
Wed Apr 03 03:53:45 +0000 2024,perindo,@erideulfess PERINDO (persatuan istri Doh Kyungsoo),@erideulfess Perindo (Association of Doh Kyungsoo's wife),Perindo Association of Doh Kyungsoo s wife,perindo association of doh kyungsoo s wife,perindo association doh kyungsoo wife,"['perindo', 'association', 'doh', 'kyungsoo', 'wife']","['perindo', 'associ', 'doh', 'kyungsoo', 'wife']",perindo associ doh kyungsoo wife,negative,0.45276576
Wed Apr 03 03:22:40 +0000 2024,perindo,@abu_waras Yg lawan 02 sendiri di MK adlh partai-partai yg pernah usung Jokowi-Ma'ruf di 2019 yg kini berada di kedua kubu capres yg berbeda (selain Golkar yg bersama dgn Prabowo dan PKS yg usung Anies) 01: Nasdem dan PKB 03: PDIP PPP Perindo dan Hanura,@abu_waras who are against 02 themselves in the Court Adlh parties that have been stretched by Jokowi-Ma'ruf in 2019 who are now in both different presidential camps (besides Golkar who are together with Prabowo and PKS who are stretched by Anies) 01: NasDem and PKB 03: PDIP PPP Perindo and Hanura,who are against  themselves in the Court Adlh parties that have been stretched by Jokowi Ma ruf in  who are now in both different presidential camps besides Golkar who are together with Prabowo and PKS who are stretched by Anies  NasDem and PKB  PDIP PPP Perindo and Hanura,who are against  themselves in the court adlh parties that have been stretched by jokowi ma ruf in  who are now in both different presidential camps besides golkar who are together with prabowo and pks who are stretched by anies  nasdem and pkb  pdip ppp perindo and hanura,court adlh parties stretched jokowi ruf different presidential camps besides golkar together prabowo pks stretched anies nasdem pkb pdip ppp perindo hanura,"['court', 'adlh', 'parties', 'stretched', 'jokowi', 'ruf', 'different', 'presidential', 'camps', 'besides', 'golkar', 'together', 'prabowo', 'pks', 'stretched', 'anies', 'nasdem', 'pkb', 'pdip', 'ppp', 'perindo', 'hanura']","['court', 'adlh', 'parti', 'stretch', 'jokowi', 'ruf', 'differ', 'presidenti', 'camp', 'besid', 'golkar', 'togeth', 'prabowo', 'pk', 'stretch', 'ani', 'nasdem', 'pkb', 'pdip', 'ppp', 'perindo', 'hanura']",court adlh parti stretch jokowi ruf differ presidenti camp besid golkar togeth prabowo pk stretch ani nasdem pkb pdip ppp perindo hanura,positive,0.9999999
Wed Apr 03 03:04:36 +0000 2024,perindo,@malduts dah saatnya rest mars perindo,@malduts it's time for Mars Perindo Rest,it s time for Mars Perindo Rest,it s time for mars perindo rest,time mars perindo rest,"['time', 'mars', 'perindo', 'rest']","['time', 'mar', 'perindo', 'rest']",time mar perindo rest,negative,9.64E-06
Wed Apr 03 03:00:51 +0000 2024,perindo,Rumah Sakit Mitra Keluarga Sukomamunggal Surabaya Cc. @DprdSurabaya @info_JAWATIMUR @JatimPemprov tlg di cabut surat izin Rumah Sakit ini telah melanggar kode etik. https://t.co/nTN07mLlXU,Sukomamunggal Family Mitra Hospital Surabaya CC.@Dprdsurabaya @info_jawatimur @jatimpemprov tlg in the Hospital permit has violated the code of ethics.https://t.co/ntn07mllxu,Sukomamunggal Family Mitra Hospital Surabaya CC tlg in the Hospital permit has violated the code of ethics https t co ntnmllxu,sukomamunggal family mitra hospital surabaya cc tlg in the hospital permit has violated the code of ethics https t co ntnmllxu,sukomamunggal family mitra hospital surabaya cc tlg hospital permit violated code ethics https co ntnmllxu,"['sukomamunggal', 'family', 'mitra', 'hospital', 'surabaya', 'cc', 'tlg', 'hospital', 'permit', 'violated', 'code', 'ethics', 'https', 'co', 'ntnmllxu']","['sukomamungg', 'famili', 'mitra', 'hospit', 'surabaya', 'cc', 'tlg', 'hospit', 'permit', 'violat', 'code', 'ethic', 'http', 'co', 'ntnmllxu']",sukomamungg famili mitra hospit surabaya cc tlg hospit permit violat code ethic http co ntnmllxu,positive,0.9999941
Tue Apr 02 22:10:40 +0000 2024,perindo,@fajarnugros Kalau kemaren Perindo dukung 02... bacot Aiman pasti akan beda. Semua krn 'kepentingan'.,@fajarnugros if yesterday Perindo supported 02 ... Bacot Aiman ​​will definitely be different.All because of 'interests'.,if yesterday Perindo supported  Bacot Aiman will definitely be different All because of interests,if yesterday perindo supported  bacot aiman will definitely be different all because of interests,yesterday perindo supported bacot aiman definitely different interests,"['yesterday', 'perindo', 'supported', 'bacot', 'aiman', 'definitely', 'different', 'interests']","['yesterday', 'perindo', 'support', 'bacot', 'aiman', 'definit', 'differ', 'interest']",yesterday perindo support bacot aiman definit differ interest,positive,1
Tue Apr 02 20:40:57 +0000 2024,perindo,@UGM_FESS lagu mars perindo,@UGM_Fess Song Mars Perindo,Song Mars Perindo,song mars perindo,song mars perindo,"['song', 'mars', 'perindo']","['song', 'mar', 'perindo']",song mar perindo,negative,0.004445722
Tue Apr 02 20:29:34 +0000 2024,perindo,perindo demokrat psi ,Perindo Democrats PSI,Perindo Democrats PSI,perindo democrats psi,perindo democrats psi,"['perindo', 'democrats', 'psi']","['perindo', 'democrat', 'psi']",perindo democrat psi,negative,0.026498383
Tue Apr 02 20:18:34 +0000 2024,perindo,@malduts @PartaiPerindo kamu kader perindo y,@malduts @partaiperindo you cadre perindo y,you cadre perindo y,you cadre perindo y,cadre perindo,"['cadre', 'perindo']","['cadr', 'perindo']",cadr perindo,negative,0.010885024
Tue Apr 02 20:14:04 +0000 2024,perindo,ini bisa ga ya masuk lgsng kedalam partai karena mars perindo on repeat tiap hari,can this be directly into the party because Mars Perindo on repeat every day,can this be directly into the party because Mars Perindo on repeat every day,can this be directly into the party because mars perindo on repeat every day,directly party mars perindo repeat every day,"['directly', 'party', 'mars', 'perindo', 'repeat', 'every', 'day']","['directli', 'parti', 'mar', 'perindo', 'repeat', 'everi', 'day']",directli parti mar perindo repeat everi day,positive,0.9992252
Tue Apr 02 17:19:50 +0000 2024,perindo,@makieluv mars perindo banget???,@makieluv mars really Perindo ???,mars really Perindo,mars really perindo,mars really perindo,"['mars', 'really', 'perindo']","['mar', 'realli', 'perindo']",mar realli perindo,negative,2.98E-06
Tue Apr 02 17:08:41 +0000 2024,perindo,@kresekbio @drakkxen Percuma kaya tapi perindo,@kresekbio @drakkxen is useless but Perindo,is useless but Perindo,is useless but perindo,useless perindo,"['useless', 'perindo']","['useless', 'perindo']",useless perindo,negative,0.000849169
Tue Apr 02 15:39:41 +0000 2024,perindo, Apa yang kau cari Day 24 - ramadhan penuh cinta 1445 H #day24 #ramadhan2024 #ramadhanpenuhcinta #apayangkaucari #sanusiramadhan #sujudituindah #fyp https://t.co/WchpAifd6b,What are you looking for Day 24 - Ramadhan Full of Love 1445 H #Day24 #Ramadhan2024 #Ramadhanpeuhkinta #apayajaujarai #sanusiramadhan #sukuTuituindah #Fyp https://t.co/wchpaifd6b,What are you looking for Day  Ramadhan Full of Love  H Day Ramadhan Ramadhanpeuhkinta apayajaujarai sanusiramadhan sukuTuituindah Fyp https t co wchpaifdb,what are you looking for day  ramadhan full of love  h day ramadhan ramadhanpeuhkinta apayajaujarai sanusiramadhan sukutuituindah fyp https t co wchpaifdb,looking day ramadhan full love h day ramadhan ramadhanpeuhkinta apayajaujarai sanusiramadhan sukutuituindah fyp https co wchpaifdb,"['looking', 'day', 'ramadhan', 'full', 'love', 'h', 'day', 'ramadhan', 'ramadhanpeuhkinta', 'apayajaujarai', 'sanusiramadhan', 'sukutuituindah', 'fyp', 'https', 'co', 'wchpaifdb']","['look', 'day', 'ramadhan', 'full', 'love', 'h', 'day', 'ramadhan', 'ramadhanpeuhkinta', 'apayajaujarai', 'sanusiramadhan', 'sukutuituindah', 'fyp', 'http', 'co', 'wchpaifdb']",look day ramadhan full love h day ramadhan ramadhanpeuhkinta apayajaujarai sanusiramadhan sukutuituindah fyp http co wchpaifdb,positive,0.9999662
Tue Apr 02 15:05:11 +0000 2024,perindo,@malduts striming mars perindo,@malduts Striming Mars Perindo,Striming Mars Perindo,striming mars perindo,striming mars perindo,"['striming', 'mars', 'perindo']","['strime', 'mar', 'perindo']",strime mar perindo,negative,1.67E-06
Tue Apr 02 14:38:54 +0000 2024,perindo,@DoktorTasawur @Muslim_AntiPKI9 @officialMKRI Bener jokowi salah lawan. Sebenernya lawan dia itu bukan pa anies doang tapi para partai pengusungnya di tahun 2019..jadi udah ketebak arahnya kemana . Nasdem pdip perindo pkb itu udah ketebak larinya kemana..,@Doktortasawur @Muslim_antipki9 @officialmkri is right Jokowi is wrong.Actually his opponent was not Anies only but the supporting parties were in 2019 ... so the direction was guessed.NasDem PDIP Perindo PKB is already guessed where it runs ...,is right Jokowi is wrong Actually his opponent was not Anies only but the supporting parties were in  so the direction was guessed NasDem PDIP Perindo PKB is already guessed where it runs,is right jokowi is wrong actually his opponent was not anies only but the supporting parties were in  so the direction was guessed nasdem pdip perindo pkb is already guessed where it runs,right jokowi wrong actually opponent anies supporting parties direction guessed nasdem pdip perindo pkb already guessed runs,"['right', 'jokowi', 'wrong', 'actually', 'opponent', 'anies', 'supporting', 'parties', 'direction', 'guessed', 'nasdem', 'pdip', 'perindo', 'pkb', 'already', 'guessed', 'runs']","['right', 'jokowi', 'wrong', 'actual', 'oppon', 'ani', 'support', 'parti', 'direct', 'guess', 'nasdem', 'pdip', 'perindo', 'pkb', 'alreadi', 'guess', 'run']",right jokowi wrong actual oppon ani support parti direct guess nasdem pdip perindo pkb alreadi guess run,positive,0.9999998
Mon Apr 01 16:21:33 +0000 2024,perindo,@LooselyComrades Mirip si Kaviten Perindo.,@Looselycomrades similar to the Caviten Perindo.,similar to the Caviten Perindo,similar to the caviten perindo,similar caviten perindo,"['similar', 'caviten', 'perindo']","['similar', 'caviten', 'perindo']",similar caviten perindo,negative,1.66E-06
Mon Apr 01 15:06:26 +0000 2024,perindo,Perindo Perkuat Tali Persaudaraan Menatap Masa Depan lewat Bukber Timses Pemuda Lintas Kubu https://t.co/sfKExmdbbM,Perindo Strengthens the kinship staring at the future through the Bukber Timses Youth Cross Kubu https://t.co/sfkexmdbbm,Perindo Strengthens the kinship staring at the future through the Bukber Timses Youth Cross Kubu https t co sfkexmdbbm,perindo strengthens the kinship staring at the future through the bukber timses youth cross kubu https t co sfkexmdbbm,perindo strengthens kinship staring future bukber timses youth cross kubu https co sfkexmdbbm,"['perindo', 'strengthens', 'kinship', 'staring', 'future', 'bukber', 'timses', 'youth', 'cross', 'kubu', 'https', 'co', 'sfkexmdbbm']","['perindo', 'strengthen', 'kinship', 'stare', 'futur', 'bukber', 'tims', 'youth', 'cross', 'kubu', 'http', 'co', 'sfkexmdbbm']",perindo strengthen kinship stare futur bukber tims youth cross kubu http co sfkexmdbbm,positive,0.99991816
Mon Apr 01 15:06:24 +0000 2024,perindo,Pemuda Perindo Fasilitasi Bukber Tim Pemenangan Muda Lintas Koalisi https://t.co/nvZUX6E0s9,Pemuda Perindo Facilitating Bukber Team Young Coalition Coalition Https://t.co/nvzux6e0s9,Pemuda Perindo Facilitating Bukber Team Young Coalition Coalition Https t co nvzuxes,pemuda perindo facilitating bukber team young coalition coalition https t co nvzuxes,pemuda perindo facilitating bukber team young coalition coalition https co nvzuxes,"['pemuda', 'perindo', 'facilitating', 'bukber', 'team', 'young', 'coalition', 'coalition', 'https', 'co', 'nvzuxes']","['pemuda', 'perindo', 'facilit', 'bukber', 'team', 'young', 'coalit', 'coalit', 'http', 'co', 'nvzux']",pemuda perindo facilit bukber team young coalit coalit http co nvzux,positive,0.9999655
Mon Apr 01 14:53:57 +0000 2024,perindo,Masjid Raya Makassar - day 23 Ramadhan Penuh cinta 1445 H Lagu dan lirik wali band -setia jujur takwa #day23 #ramadhan2024 #ramadhanpenuhcinta #waliband #sejuta #sanusiramadhan #sujudituindah #fyp https://t.co/7XfFxaZVbG,Makassar Raya Masjid - Day 23 Ramadhan Cinta Cinta 1445 H Songs and Lyrics of Wali Band -Setia Honest Takwa #Day23 #Ramadhan2024 #Ramadhanpeuhkinta #waliband #sejuta #sanusiramadhan #sukuTuituindah #Fyp https://t.co/7xffxazvbg,Makassar Raya Masjid Day  Ramadhan Cinta Cinta  H Songs and Lyrics of Wali Band Setia Honest Takwa Day Ramadhan Ramadhanpeuhkinta waliband sejuta sanusiramadhan sukuTuituindah Fyp https t co xffxazvbg,makassar raya masjid day  ramadhan cinta cinta  h songs and lyrics of wali band setia honest takwa day ramadhan ramadhanpeuhkinta waliband sejuta sanusiramadhan sukutuituindah fyp https t co xffxazvbg,makassar raya masjid day ramadhan cinta cinta h songs lyrics wali band setia honest takwa day ramadhan ramadhanpeuhkinta waliband sejuta sanusiramadhan sukutuituindah fyp https co xffxazvbg,"['makassar', 'raya', 'masjid', 'day', 'ramadhan', 'cinta', 'cinta', 'h', 'songs', 'lyrics', 'wali', 'band', 'setia', 'honest', 'takwa', 'day', 'ramadhan', 'ramadhanpeuhkinta', 'waliband', 'sejuta', 'sanusiramadhan', 'sukutuituindah', 'fyp', 'https', 'co', 'xffxazvbg']","['makassar', 'raya', 'masjid', 'day', 'ramadhan', 'cinta', 'cinta', 'h', 'song', 'lyric', 'wali', 'band', 'setia', 'honest', 'takwa', 'day', 'ramadhan', 'ramadhanpeuhkinta', 'waliband', 'sejuta', 'sanusiramadhan', 'sukutuituindah', 'fyp', 'http', 'co', 'xffxazvbg']",makassar raya masjid day ramadhan cinta cinta h song lyric wali band setia honest takwa day ramadhan ramadhanpeuhkinta waliband sejuta sanusiramadhan sukutuituindah fyp http co xffxazvbg,positive,0.9999995
Mon Apr 01 14:08:59 +0000 2024,perindo,@MentorYusuf Mars Perindo Smash - Senyum Semangat Wali - Nenekku pahlawanku,@Menoryusuf MARS PERINDO SMASH - A WALI SPIRIT SPIRIT - My Grandmother,MARS PERINDO SMASH A WALI SPIRIT SPIRIT My Grandmother,mars perindo smash a wali spirit spirit my grandmother,mars perindo smash wali spirit spirit grandmother,"['mars', 'perindo', 'smash', 'wali', 'spirit', 'spirit', 'grandmother']","['mar', 'perindo', 'smash', 'wali', 'spirit', 'spirit', 'grandmoth']",mar perindo smash wali spirit spirit grandmoth,negative,7.63E-06
Mon Apr 01 09:32:53 +0000 2024,perindo,Dari gua yg kaya aiguuu ke apotek beli jelly trus ngakak karna mau baca koran Eh pas trakhir2.. PERINDO SIAPKAN HATI KAYANYA INI BAYI BEBELAC BAKAL BLUTUK BLUTUK Yoon dowoon klo masih beli jelly di apotek jangan sok blutuk2 https://t.co/L8O0FcjKkS,"From the rich cave Aiguuu to the pharmacy, buy jelly and then laugh because I want to read the newspaper eh at the last time ... Perindo prepares the heart, this baby will be blutuk blutuk yoon dowoon if you still buy jelly at the pharmacy, don't pretend",From the rich cave Aiguuu to the pharmacy buy jelly and then laugh because I want to read the newspaper eh at the last time Perindo prepares the heart this baby will be blutuk blutuk yoon dowoon if you still buy jelly at the pharmacy don t pretend,from the rich cave aiguuu to the pharmacy buy jelly and then laugh because i want to read the newspaper eh at the last time perindo prepares the heart this baby will be blutuk blutuk yoon dowoon if you still buy jelly at the pharmacy don t pretend,rich cave aiguuu pharmacy buy jelly laugh want read newspaper last time perindo prepares heart baby blutuk blutuk yoon dowoon still buy jelly pharmacy pretend,"['rich', 'cave', 'aiguuu', 'pharmacy', 'buy', 'jelly', 'laugh', 'want', 'read', 'newspaper', 'last', 'time', 'perindo', 'prepares', 'heart', 'baby', 'blutuk', 'blutuk', 'yoon', 'dowoon', 'still', 'buy', 'jelly', 'pharmacy', 'pretend']","['rich', 'cave', 'aiguuu', 'pharmaci', 'buy', 'jelli', 'laugh', 'want', 'read', 'newspap', 'last', 'time', 'perindo', 'prepar', 'heart', 'babi', 'blutuk', 'blutuk', 'yoon', 'dowoon', 'still', 'buy', 'jelli', 'pharmaci', 'pretend']",rich cave aiguuu pharmaci buy jelli laugh want read newspap last time perindo prepar heart babi blutuk blutuk yoon dowoon still buy jelli pharmaci pretend,positive,1
Mon Apr 01 09:13:47 +0000 2024,perindo,@Tita83079013 Si Helena Lim ini sodara nya siapa ya ... Apa masih sodaraan sama istrinya pemilik partai Perindo...??? Cuma nanya ...,"@Tita83079013 Si Helena Lim Who is Sodara ... Is it still in the same wife with his wife, the owner of the Perindo Party ... ???Just ask ...",Si Helena Lim Who is Sodara Is it still in the same wife with his wife the owner of the Perindo Party Just ask,si helena lim who is sodara is it still in the same wife with his wife the owner of the perindo party just ask,helena lim sodara still wife wife owner perindo party ask,"['helena', 'lim', 'sodara', 'still', 'wife', 'wife', 'owner', 'perindo', 'party', 'ask']","['helena', 'lim', 'sodara', 'still', 'wife', 'wife', 'owner', 'perindo', 'parti', 'ask']",helena lim sodara still wife wife owner perindo parti ask,positive,0.65396774
Mon Apr 01 07:15:32 +0000 2024,perindo,Tanda Cinta Vokal: Ahmadhusein5 https://t.co/dspTZ0msf1 lewat @YouTube,Signs of Vocal Love: Ahmadhusein5 https://t.co/dsttz0msf1 via @youtube,Signs of Vocal Love Ahmadhusein https t co dsttzmsf via,signs of vocal love ahmadhusein https t co dsttzmsf via,signs vocal love ahmadhusein https co dsttzmsf via,"['signs', 'vocal', 'love', 'ahmadhusein', 'https', 'co', 'dsttzmsf', 'via']","['sign', 'vocal', 'love', 'ahmadhusein', 'http', 'co', 'dsttzmsf', 'via']",sign vocal love ahmadhusein http co dsttzmsf via,positive,0.9944268
Mon Apr 01 06:46:13 +0000 2024,perindo,@psi_id Sama saja bau taik https://t.co/9gUxQjDZO3,@psi_id just the smell of taik https://t.co/9guxqjdzo3,just the smell of taik https t co guxqjdzo,just the smell of taik https t co guxqjdzo,smell taik https co guxqjdzo,"['smell', 'taik', 'https', 'co', 'guxqjdzo']","['smell', 'taik', 'http', 'co', 'guxqjdzo']",smell taik http co guxqjdzo,negative,4.39E-06
Mon Apr 01 03:36:47 +0000 2024,perindo,@Miduk17 Karena ada kasus korupsi,@Miduk17 because there are corruption cases,because there are corruption cases,because there are corruption cases,corruption cases,"['corruption', 'cases']","['corrupt', 'case']",corrupt case,negative,3.91E-07
Mon Apr 01 02:09:05 +0000 2024,perindo,@imeyhouuu Mendengarkan mars perindo,@imeyhouuu listening to Mars Perindo,listening to Mars Perindo,listening to mars perindo,listening mars perindo,"['listening', 'mars', 'perindo']","['listen', 'mar', 'perindo']",listen mar perindo,negative,0.11720948
Mon Apr 01 01:44:02 +0000 2024,perindo,@Perdambaan Gak sekalian kamu nyanyi Mars Perindo dengan manis pas di depan telinga kakak... BPJS kepanjangannya Besok Pun Juga Sayang (kamu) ya?,@Perdambaan don't you sing Mars Perindo sweetly right in front of your ears ... BPJS stands for tomorrow too (you)?,don t you sing Mars Perindo sweetly right in front of your ears BPJS stands for tomorrow too you,don t you sing mars perindo sweetly right in front of your ears bpjs stands for tomorrow too you,sing mars perindo sweetly right front ears bpjs stands tomorrow,"['sing', 'mars', 'perindo', 'sweetly', 'right', 'front', 'ears', 'bpjs', 'stands', 'tomorrow']","['sing', 'mar', 'perindo', 'sweetli', 'right', 'front', 'ear', 'bpj', 'stand', 'tomorrow']",sing mar perindo sweetli right front ear bpj stand tomorrow,negative,1.19E-06
Sun Mar 31 21:27:50 +0000 2024,perindo,PERINDO jaya! Makin banyak aja nih pasukan Persatuan Istri Dowoon https://t.co/1BS5HDlp5Q,Perindo Jaya!More and more of the Dowoon's wife's unity forces https://t.co/1BS5HDLP5Q,Perindo Jaya More and more of the Dowoon s wife s unity forces https t co BSHDLPQ,perindo jaya more and more of the dowoon s wife s unity forces https t co bshdlpq,perindo jaya dowoon wife unity forces https co bshdlpq,"['perindo', 'jaya', 'dowoon', 'wife', 'unity', 'forces', 'https', 'co', 'bshdlpq']","['perindo', 'jaya', 'dowoon', 'wife', 'uniti', 'forc', 'http', 'co', 'bshdlpq']",perindo jaya dowoon wife uniti forc http co bshdlpq,positive,0.9999998
Sun Mar 31 16:26:34 +0000 2024,perindo,Day 22 - ikatlah nikmat dengan perbanyak bersyukur . Ramadhan penuh cinta 1445 H #day22 #ramadhan2024 #ramadhanpenuhcinta #bersyukur #sanusiramadhan #sujudituindah #fyp https://t.co/WIxJSIaH7H,Day 22 - Tie the favors by multiplying grateful.Ramadhan Full of Love 1445 H #Day22 #Ramadhan2024 #RamadhanpeunhanCinta #BersiHukur #Sanusiramadhan #SujUtuituindah #Fyp https://t.co/wixjsiah7h,Day  Tie the favors by multiplying grateful Ramadhan Full of Love  H Day Ramadhan RamadhanpeunhanCinta BersiHukur Sanusiramadhan SujUtuituindah Fyp https t co wixjsiahh,day  tie the favors by multiplying grateful ramadhan full of love  h day ramadhan ramadhanpeunhancinta bersihukur sanusiramadhan sujutuituindah fyp https t co wixjsiahh,day tie favors multiplying grateful ramadhan full love h day ramadhan ramadhanpeunhancinta bersihukur sanusiramadhan sujutuituindah fyp https co wixjsiahh,"['day', 'tie', 'favors', 'multiplying', 'grateful', 'ramadhan', 'full', 'love', 'h', 'day', 'ramadhan', 'ramadhanpeunhancinta', 'bersihukur', 'sanusiramadhan', 'sujutuituindah', 'fyp', 'https', 'co', 'wixjsiahh']","['day', 'tie', 'favor', 'multipli', 'grate', 'ramadhan', 'full', 'love', 'h', 'day', 'ramadhan', 'ramadhanpeunhancinta', 'bersihukur', 'sanusiramadhan', 'sujutuituindah', 'fyp', 'http', 'co', 'wixjsiahh']",day tie favor multipli grate ramadhan full love h day ramadhan ramadhanpeunhancinta bersihukur sanusiramadhan sujutuituindah fyp http co wixjsiahh,positive,0.9999997
