created_at,keyword,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean,predicted_label,predicted
Thu Apr 04 19:43:05 +0000 2024,golkar,@PutraMelay6837 @bengkeldodo @adearmando61 @golkar_id Mereka memang Dungu,@Putramelay6837 @bengkeldodo @adearmando61 @golkar_id they are stupid,they are stupid,they are stupid,stupid,['stupid'],['stupid'],stupid,positive,0.9997849
Thu Apr 04 19:40:43 +0000 2024,golkar,Ini Budi Mimpi Anak Muda Memajukan Kota Jambi https://t.co/wky7w3nvJV @infoJBI @Area_Jambi @kotajambi @golkar_id,This is a dream of young people to advance the city of Jambi https://t.co/wky7w3nvjv @infojbi @area_jambi @kotajambi @golkar_id,This is a dream of young people to advance the city of Jambi https t co wkywnvjv id,this is a dream of young people to advance the city of jambi https t co wkywnvjv id,dream young people advance city jambi https co wkywnvjv id,"['dream', 'young', 'people', 'advance', 'city', 'jambi', 'https', 'co', 'wkywnvjv', 'id']","['dream', 'young', 'peopl', 'advanc', 'citi', 'jambi', 'http', 'co', 'wkywnvjv', 'id']",dream young peopl advanc citi jambi http co wkywnvjv id,negative,7.42E-05
Thu Apr 04 19:37:04 +0000 2024,golkar,Belum apa² @prabowo sudah dikhianati... @Gerindra @golkar_id https://t.co/Gzh9egEbPw,Not yet @prabowo has been betrayed ... @gerindra @golkar_id https://t.co/gzh9egebpw,Not yethas been betrayed https t co gzhegebpw,not yethas been betrayed https t co gzhegebpw,yethas betrayed https co gzhegebpw,"['yethas', 'betrayed', 'https', 'co', 'gzhegebpw']","['yetha', 'betray', 'http', 'co', 'gzhegebpw']",yetha betray http co gzhegebpw,positive,0.99972576
Thu Apr 04 19:34:14 +0000 2024,golkar,Belum apa² lurah sdh mengkhianati Prabowo.. @Gerindra @golkar_id,"Not yet, the village head has betrayed Prabowo .. @gerindra @golkar_id",Not yet the village head has betrayed Prabowo id,not yet the village head has betrayed prabowo id,yet village head betrayed prabowo id,"['yet', 'village', 'head', 'betrayed', 'prabowo', 'id']","['yet', 'villag', 'head', 'betray', 'prabowo', 'id']",yet villag head betray prabowo id,negative,3.95E-07
Thu Apr 04 19:13:19 +0000 2024,golkar,@haliday0147 @jokowi @prabowo @Gerindra @golkar_id @terbucinz @sydneyzw @Safa_Andriana Keliatan banget tujuan Anies dan Ganjar yakni pak Jokowi,@haliday0147 @jokowi @prabowo @gerindra @golkar_id @terbucinz @sydneyzw @safa_andriana really looks the purpose of Anies and Ganjar namely Mr. Jokowi,really looks the purpose of Anies and Ganjar namely Mr Jokowi,really looks the purpose of anies and ganjar namely mr jokowi,really looks purpose anies ganjar namely mr jokowi,"['really', 'looks', 'purpose', 'anies', 'ganjar', 'namely', 'mr', 'jokowi']","['realli', 'look', 'purpos', 'ani', 'ganjar', 'name', 'mr', 'jokowi']",realli look purpos ani ganjar name mr jokowi,positive,0.75625783
Thu Apr 04 19:13:03 +0000 2024,golkar,@gvfftj @jokowi @prabowo @Gerindra @golkar_id @BungkusTukang @mulanbilqis @B3doel___ Rakyat sebenarnya sudah muak dengan 01 dan 03,@gvfftj @jokowi @prabowo @gerindra @golkar_id @bungkustikang @mulanbilqis @b3doel ___ The people are actually fed up with 01 and 03,The people are actually fed up with  and ,the people are actually fed up with  and ,people actually fed,"['people', 'actually', 'fed']","['peopl', 'actual', 'fed']",peopl actual fed,positive,1
Thu Apr 04 19:12:32 +0000 2024,golkar,@GlowTryz @jokowi @golkar_id @psi_id @Gerindra @PDemokrat @Official_PAN @ignasbowo @Heraloebss @Minietweets_ Buka2an aja 02 tetap dilantik,@Glowtryz @jokowi @golkar_id @psi_id @gerindra @pdemokrat @official_pan @ignasbowo @heraloebss @minietweets_ just open 02 still inaugurated,just open  still inaugurated,just open  still inaugurated,open still inaugurated,"['open', 'still', 'inaugurated']","['open', 'still', 'inaugur']",open still inaugur,negative,1.33E-06
Thu Apr 04 19:12:16 +0000 2024,golkar,@haliday0147 @jokowi @prabowo @Gerindra @golkar_id @blontankpoer @yosephrosario_ @Lembayung071 Ganjar dan Anies tak pantas jadi pemimpin,@haliday0147 @jokowi @prabowo @gerindra @golkar_id @blontankpoer @yosephrosario_ @lembayung071 ganjar and anies do not deserve to be a leader,ganjar and anies do not deserve to be a leader,ganjar and anies do not deserve to be a leader,ganjar anies deserve leader,"['ganjar', 'anies', 'deserve', 'leader']","['ganjar', 'ani', 'deserv', 'leader']",ganjar ani deserv leader,negative,2.79E-05
Thu Apr 04 19:10:45 +0000 2024,golkar,@haliday0147 @jokowi @prabowo @Gerindra @golkar_id @blontankpoer @yosephrosario_ @Lembayung071 Dipanggilnya menteri2 akan jadi bumerang buat 01 dan 03,@haliday0147 @jokowi @prabowo @gerindra @golkar_id @blontankpoer @yosephrosario_ @lembayung071 he called the ministers will be backfire for 01 and 03,he called the ministers will be backfire for  and ,he called the ministers will be backfire for  and ,called ministers backfire,"['called', 'ministers', 'backfire']","['call', 'minist', 'backfir']",call minist backfir,positive,0.9827258
Thu Apr 04 19:10:30 +0000 2024,golkar,@GlowTryz @jokowi @golkar_id @psi_id @Gerindra @PDemokrat @Official_PAN @ignasbowo @Heraloebss @Minietweets_ Mantap presiden dan para menteri,@Glowtryz @jokowi @golkar_id @psi_id @gerindra @pdemokrat @official_pan @ignasbowo @heraloebss @minietweets_ Mantap President and Ministers,Mantap President and Ministers,mantap president and ministers,mantap president ministers,"['mantap', 'president', 'ministers']","['mantap', 'presid', 'minist']",mantap presid minist,negative,3.70E-05
Thu Apr 04 19:10:15 +0000 2024,golkar,@GwynxAsh @jokowi @golkar_id @psi_id @Gerindra @PDemokrat @Official_PAN @Franken_blues @AlianiFebriana @99propaganda Tenggelamkan sajalah si aniesa dan uban ini,@Gwynxash @jokowi @golkar_id @psi_id @gerindra @pdemokrat @official_pan @franken_blues @alianifebriana @99propaganda sank Siaa and this gray hair,sank Siaa and this gray hair,sank siaa and this gray hair,sank siaa gray hair,"['sank', 'siaa', 'gray', 'hair']","['sank', 'siaa', 'gray', 'hair']",sank siaa gray hair,positive,0.9998845
Thu Apr 04 19:09:59 +0000 2024,golkar,@gvfftj @jokowi @prabowo @Gerindra @golkar_id @BungkusTukang @mulanbilqis @B3doel___ Rakyat sudah menandai anies dan ganjar. Pemilu selanjutnya mereka gak akan diajak,@gvfftj @jokowi @prabowo @gerindra @golkar_id @bungkustikang @mulanbilqis @b3doel ___ The people have marked Anies and Ganjar.The next election they will not be invited,The people have marked Anies and Ganjar The next election they will not be invited,the people have marked anies and ganjar the next election they will not be invited,people marked anies ganjar next election invited,"['people', 'marked', 'anies', 'ganjar', 'next', 'election', 'invited']","['peopl', 'mark', 'ani', 'ganjar', 'next', 'elect', 'invit']",peopl mark ani ganjar next elect invit,positive,0.9998981
Thu Apr 04 19:09:37 +0000 2024,golkar,@haliday0147 @jokowi @prabowo @Gerindra @golkar_id @terbucinz @sydneyzw @Safa_Andriana Sebenarnya gak ada hubungannya menteri dengan MK. Menteri tanggung jawabnya pada presiden toh,@haliday0147 @jokowi @prabowo @gerindra @golkar_id @terbucinz @sydneyzw @safa_andriana actually has no connection with the minister with MK.The minister of responsibility to the president anyway,actually has no connection with the minister with MK The minister of responsibility to the president anyway,actually has no connection with the minister with mk the minister of responsibility to the president anyway,actually connection minister mk minister responsibility president anyway,"['actually', 'connection', 'minister', 'mk', 'minister', 'responsibility', 'president', 'anyway']","['actual', 'connect', 'minist', 'mk', 'minist', 'respons', 'presid', 'anyway']",actual connect minist mk minist respons presid anyway,negative,0.17961173
Thu Apr 04 19:06:15 +0000 2024,golkar,@CNNIndonesia pdip&amp;golkar udah ada di genggaman kasian bowo paling cuma menjabat 2 tahun,@Cnnindonesia pdip & amp; golkar already in the grip of the most bowo bowo only 2 years,pdip amp golkar already in the grip of the most bowo bowo only  years,pdip amp golkar already in the grip of the most bowo bowo only  years,pdip amp golkar already grip bowo bowo years,"['pdip', 'amp', 'golkar', 'already', 'grip', 'bowo', 'bowo', 'years']","['pdip', 'amp', 'golkar', 'alreadi', 'grip', 'bowo', 'bowo', 'year']",pdip amp golkar alreadi grip bowo bowo year,negative,3.29E-06
Thu Apr 04 18:36:05 +0000 2024,golkar,@PutraMelay6837 @bengkeldodo @adearmando61 @golkar_id dungunya emang akut ya,@Putramelay6837 @bengkeldodo @adearmando61 @golkar_id dunguna is really acute,dunguna is really acute,dunguna is really acute,dunguna really acute,"['dunguna', 'really', 'acute']","['dunguna', 'realli', 'acut']",dunguna realli acut,negative,0.001667113
Thu Apr 04 18:01:01 +0000 2024,golkar,ini konsekuensi memilih 02. kata Ketum Golkar.,This is a consequence of choosing 02. said Ketum Golkar.,This is a consequence of choosing  said Ketum Golkar,this is a consequence of choosing  said ketum golkar,consequence choosing said ketum golkar,"['consequence', 'choosing', 'said', 'ketum', 'golkar']","['consequ', 'choos', 'said', 'ketum', 'golkar']",consequ choos said ketum golkar,positive,0.99347556
Thu Apr 04 17:46:04 +0000 2024,golkar,NAH INI DIA! KAKAKBESAR' JIPING PKC RRCYG SEJAK 2014 SDH PUNYA 'ADIKKECIL' KACUNG KADER PKC (CAB. PDIP DAN GOLKAR) YAITU JOKOWI MEGA PUAN LUHUT. DI 2024 AKAN PUNYA 2 'ADIKKECIL' KACUNG KADER PKC (CAB.GERINDRA DAN PDIP) YAKNI PRABOWO DAN GIBRAN#KOMUNISINDOCHINAADALAHJOKOWIDKK,Now this is it!The big brother 'Jiping PKC RRCYG since 2014 has had a' small sister 'Kacung PKC cadre (Cab. PDIP and Golkar) namely Jokowi Mega Puan Luhut.In 2024 will have 2 'small siblings' cadres of PKC cadres (Cab.Gerindra and PDIP) namely Prabowo and Gibran#Communisindochina are Jokowidkkk,Now this is it The big brother Jiping PKC RRCYG since  has had a small sister Kacung PKC cadre Cab PDIP and Golkar namely Jokowi Mega Puan Luhut In  will have  small siblings cadres of PKC cadres Cab Gerindra and PDIP namely Prabowo and Gibran Communisindochina are Jokowidkkk,now this is it the big brother jiping pkc rrcyg since  has had a small sister kacung pkc cadre cab pdip and golkar namely jokowi mega puan luhut in  will have  small siblings cadres of pkc cadres cab gerindra and pdip namely prabowo and gibran communisindochina are jokowidkkk,big brother jiping pkc rrcyg since small sister kacung pkc cadre cab pdip golkar namely jokowi mega puan luhut small siblings cadres pkc cadres cab gerindra pdip namely prabowo gibran communisindochina jokowidkkk,"['big', 'brother', 'jiping', 'pkc', 'rrcyg', 'since', 'small', 'sister', 'kacung', 'pkc', 'cadre', 'cab', 'pdip', 'golkar', 'namely', 'jokowi', 'mega', 'puan', 'luhut', 'small', 'siblings', 'cadres', 'pkc', 'cadres', 'cab', 'gerindra', 'pdip', 'namely', 'prabowo', 'gibran', 'communisindochina', 'jokowidkkk']","['big', 'brother', 'jipe', 'pkc', 'rrcyg', 'sinc', 'small', 'sister', 'kacung', 'pkc', 'cadr', 'cab', 'pdip', 'golkar', 'name', 'jokowi', 'mega', 'puan', 'luhut', 'small', 'sibl', 'cadr', 'pkc', 'cadr', 'cab', 'gerindra', 'pdip', 'name', 'prabowo', 'gibran', 'communisindochina', 'jokowidkkk']",big brother jipe pkc rrcyg sinc small sister kacung pkc cadr cab pdip golkar name jokowi mega puan luhut small sibl cadr pkc cadr cab gerindra pdip name prabowo gibran communisindochina jokowidkkk,positive,0.99999964
Thu Apr 04 17:42:11 +0000 2024,golkar,Golkar Pastikan Airlangga Siap Beri Keterangan di MK https://t.co/StOGZdz4uU,Golkar Make sure Airlangga is ready to give information at MK https://t.co/stogzdz4uu,Golkar Make sure Airlangga is ready to give information at MK https t co stogzdzuu,golkar make sure airlangga is ready to give information at mk https t co stogzdzuu,golkar make sure airlangga ready give information mk https co stogzdzuu,"['golkar', 'make', 'sure', 'airlangga', 'ready', 'give', 'information', 'mk', 'https', 'co', 'stogzdzuu']","['golkar', 'make', 'sure', 'airlangga', 'readi', 'give', 'inform', 'mk', 'http', 'co', 'stogzdzuu']",golkar make sure airlangga readi give inform mk http co stogzdzuu,positive,1
Thu Apr 04 17:22:47 +0000 2024,golkar,NAH INI DIA! KAKAKBESAR' JIPING PKC RRCYG SEJAK 2014 SDH PUNYA 'ADIKKECIL' KACUNG KADER PKC (CAB. PDIP DAN GOLKAR) YAITU JOKOWI MEGAWATI LUHUT. DI 2024 AKAN PUNYA 2 'ADIKKECIL' KACUNG KADER PKC (CAB.GERINDRA DAN PDIP) YAKNI PRABOWO DAN GIBRAN#KOMUNISINDOCHINAADALAHJOKOWIDKK,Now this is it!The big brother 'Jiping PKC RRCYG since 2014 has had a' small sister 'Kacung PKC cadre (Cab. PDIP and Golkar) namely Jokowi Megawati Luhut.In 2024 will have 2 'small siblings' cadres of PKC cadres (Cab.Gerindra and PDIP) namely Prabowo and Gibran#Communisindochina are Jokowidkkk,Now this is it The big brother Jiping PKC RRCYG since  has had a small sister Kacung PKC cadre Cab PDIP and Golkar namely Jokowi Megawati Luhut In  will have  small siblings cadres of PKC cadres Cab Gerindra and PDIP namely Prabowo and Gibran Communisindochina are Jokowidkkk,now this is it the big brother jiping pkc rrcyg since  has had a small sister kacung pkc cadre cab pdip and golkar namely jokowi megawati luhut in  will have  small siblings cadres of pkc cadres cab gerindra and pdip namely prabowo and gibran communisindochina are jokowidkkk,big brother jiping pkc rrcyg since small sister kacung pkc cadre cab pdip golkar namely jokowi megawati luhut small siblings cadres pkc cadres cab gerindra pdip namely prabowo gibran communisindochina jokowidkkk,"['big', 'brother', 'jiping', 'pkc', 'rrcyg', 'since', 'small', 'sister', 'kacung', 'pkc', 'cadre', 'cab', 'pdip', 'golkar', 'namely', 'jokowi', 'megawati', 'luhut', 'small', 'siblings', 'cadres', 'pkc', 'cadres', 'cab', 'gerindra', 'pdip', 'namely', 'prabowo', 'gibran', 'communisindochina', 'jokowidkkk']","['big', 'brother', 'jipe', 'pkc', 'rrcyg', 'sinc', 'small', 'sister', 'kacung', 'pkc', 'cadr', 'cab', 'pdip', 'golkar', 'name', 'jokowi', 'megawati', 'luhut', 'small', 'sibl', 'cadr', 'pkc', 'cadr', 'cab', 'gerindra', 'pdip', 'name', 'prabowo', 'gibran', 'communisindochina', 'jokowidkkk']",big brother jipe pkc rrcyg sinc small sister kacung pkc cadr cab pdip golkar name jokowi megawati luhut small sibl cadr pkc cadr cab gerindra pdip name prabowo gibran communisindochina jokowidkkk,positive,0.99999976
Thu Apr 04 17:21:45 +0000 2024,golkar,@blank0429 @PDI_Perjuangan @golkar_id @DPP_PKB @NasDem @Official_PAN @DPP_PPP Jawabannya... ketumpar jangan nunggu dinasti rakus ngerampok lagi... kasian dedikasi kader dibawah ... ntar tetiba sopirnya jd ketumpar ,@blank0429 @pdi_perjuangan @golkar_id @dpp_ppkb @nasdem @official_ppan @dpp_ppp the answer ... Crowded don't wait for the Dynasty to be greedy again ... Poor cadre dedication below ...,the answer Crowded don t wait for the Dynasty to be greedy again Poor cadre dedication below,the answer crowded don t wait for the dynasty to be greedy again poor cadre dedication below,answer crowded wait dynasty greedy poor cadre dedication,"['answer', 'crowded', 'wait', 'dynasty', 'greedy', 'poor', 'cadre', 'dedication']","['answer', 'crowd', 'wait', 'dynasti', 'greedi', 'poor', 'cadr', 'dedic']",answer crowd wait dynasti greedi poor cadr dedic,negative,0.003951624
Thu Apr 04 17:12:52 +0000 2024,golkar,'KAKAK BESAR' JIPING PKC CHINA YG SEJAK 2014 SDH PUNYA 'ADIK KECIL' KACUNG KADER PKC (CABANG PDIP DAN GOLKAR) YAITU JOKOWI MEGAWATI DAN LUHUT DI 2024 AKAN PUNYA 2 'ADIK KECIL' KACUNG KADER PKC (CABANG GERINDRA DAN PDIP) YAKNI PRABOWO DAN GIBRAN#KOMUNISINDOCHINAADALAHJOKOWIDKK,'Big brother' jiping of Chinese PKC which since 2014 has a 'little brother' cadre of PKC (PDIP and Golkar Branch) namely Jokowi Megawati and Luhut in 2024 will have 2 'little sister' cadres of PKC (Gerindra and PDIP branches) namely PrabowoAnd gibran#communisindochina is Jokowidkk,Big brother jiping of Chinese PKC which since  has a little brother cadre of PKC PDIP and Golkar Branch namely Jokowi Megawati and Luhut in  will have  little sister cadres of PKC Gerindra and PDIP branches namely PrabowoAnd gibran communisindochina is Jokowidkk,big brother jiping of chinese pkc which since  has a little brother cadre of pkc pdip and golkar branch namely jokowi megawati and luhut in  will have  little sister cadres of pkc gerindra and pdip branches namely prabowoand gibran communisindochina is jokowidkk,big brother jiping chinese pkc since little brother cadre pkc pdip golkar branch namely jokowi megawati luhut little sister cadres pkc gerindra pdip branches namely prabowoand gibran communisindochina jokowidkk,"['big', 'brother', 'jiping', 'chinese', 'pkc', 'since', 'little', 'brother', 'cadre', 'pkc', 'pdip', 'golkar', 'branch', 'namely', 'jokowi', 'megawati', 'luhut', 'little', 'sister', 'cadres', 'pkc', 'gerindra', 'pdip', 'branches', 'namely', 'prabowoand', 'gibran', 'communisindochina', 'jokowidkk']","['big', 'brother', 'jipe', 'chines', 'pkc', 'sinc', 'littl', 'brother', 'cadr', 'pkc', 'pdip', 'golkar', 'branch', 'name', 'jokowi', 'megawati', 'luhut', 'littl', 'sister', 'cadr', 'pkc', 'gerindra', 'pdip', 'branch', 'name', 'prabowoand', 'gibran', 'communisindochina', 'jokowidkk']",big brother jipe chines pkc sinc littl brother cadr pkc pdip golkar branch name jokowi megawati luhut littl sister cadr pkc gerindra pdip branch name prabowoand gibran communisindochina jokowidkk,positive,0.9999991
Thu Apr 04 17:07:05 +0000 2024,golkar,@tempodotco @korantempo @temponewsroom kesempatan airlangga buat minta tambahan kursi menteri golkar ini mah,@tempodotco @korantempo @temponewsroom The opportunity for Airlangga to ask for additional seats in the Minister of Golkar,The opportunity for Airlangga to ask for additional seats in the Minister of Golkar,the opportunity for airlangga to ask for additional seats in the minister of golkar,opportunity airlangga ask additional seats minister golkar,"['opportunity', 'airlangga', 'ask', 'additional', 'seats', 'minister', 'golkar']","['opportun', 'airlangga', 'ask', 'addit', 'seat', 'minist', 'golkar']",opportun airlangga ask addit seat minist golkar,positive,0.9980851
Thu Apr 04 16:59:00 +0000 2024,golkar,9 Orang Pengurus Partai Golkar Parepare Mengundurkan Diri Ada Apa? #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/dvqjDeyd51,9 Parepare Golkar Party Board resigned what was wrong?#airlangguharto #kuningkeren #prabowogibran #partaigolkar #golkarpedia https://t.co/dvqjdeyd51, Parepare Golkar Party Board resigned what was wrong airlangguharto kuningkeren prabowogibran partaigolkar golkarpedia https t co dvqjdeyd, parepare golkar party board resigned what was wrong airlangguharto kuningkeren prabowogibran partaigolkar golkarpedia https t co dvqjdeyd,parepare golkar party board resigned wrong airlangguharto kuningkeren prabowogibran partaigolkar golkarpedia https co dvqjdeyd,"['parepare', 'golkar', 'party', 'board', 'resigned', 'wrong', 'airlangguharto', 'kuningkeren', 'prabowogibran', 'partaigolkar', 'golkarpedia', 'https', 'co', 'dvqjdeyd']","['parepar', 'golkar', 'parti', 'board', 'resign', 'wrong', 'airlangguharto', 'kuningkeren', 'prabowogibran', 'partaigolkar', 'golkarpedia', 'http', 'co', 'dvqjdeyd']",parepar golkar parti board resign wrong airlangguharto kuningkeren prabowogibran partaigolkar golkarpedia http co dvqjdeyd,positive,0.99999976
Thu Apr 04 16:48:13 +0000 2024,golkar,@Anak__Ogi PDIP gagal demokrat gagal psi gagal ( ngk lolos ke senayan padahal udah abis banyak modal) golkar gagal karena bukan kader nex gua yakin ke Gerindra.. Liat aja nanti,@Anak__ogi PDIP failed Democrats Failed to fail (not qualify for Senayan even though after a lot of capital) Golkar failed because it was not a cadre Nex I was sure to go to Gerindra .. just look later,PDIP failed Democrats Failed to fail not qualify for Senayan even though after a lot of capital Golkar failed because it was not a cadre Nex I was sure to go to Gerindra just look later,pdip failed democrats failed to fail not qualify for senayan even though after a lot of capital golkar failed because it was not a cadre nex i was sure to go to gerindra just look later,pdip failed democrats failed fail qualify senayan even though lot capital golkar failed cadre nex sure go gerindra look later,"['pdip', 'failed', 'democrats', 'failed', 'fail', 'qualify', 'senayan', 'even', 'though', 'lot', 'capital', 'golkar', 'failed', 'cadre', 'nex', 'sure', 'go', 'gerindra', 'look', 'later']","['pdip', 'fail', 'democrat', 'fail', 'fail', 'qualifi', 'senayan', 'even', 'though', 'lot', 'capit', 'golkar', 'fail', 'cadr', 'nex', 'sure', 'go', 'gerindra', 'look', 'later']",pdip fail democrat fail fail qualifi senayan even though lot capit golkar fail cadr nex sure go gerindra look later,positive,0.99999976
Thu Apr 04 16:40:32 +0000 2024,golkar,@geloraco Iya maksudnya salah satu saja kalo golkar gagal direbut ya mungkin PDIP bisa dia ambil.,"@geloraco yes means one of the only if Golkar fails to be captured, maybe PDIP can be taken.",yes means one of the only if Golkar fails to be captured maybe PDIP can be taken,yes means one of the only if golkar fails to be captured maybe pdip can be taken,yes means one golkar fails captured maybe pdip taken,"['yes', 'means', 'one', 'golkar', 'fails', 'captured', 'maybe', 'pdip', 'taken']","['ye', 'mean', 'one', 'golkar', 'fail', 'captur', 'mayb', 'pdip', 'taken']",ye mean one golkar fail captur mayb pdip taken,negative,8.85E-06
Thu Apr 04 16:40:16 +0000 2024,golkar,@Legislator75 @PDI_Perjuangan @golkar_id @DPP_PKB @NasDem @Official_PAN @DPP_PPP Iya dikasih kesempatan.. ga diambilnya,@Legislator75 @pdi_perjuangan @golkar_id @dpp_ppkb @nasdem @official_ppan @dpp_ppp yes given a chance ..,yes given a chance,yes given a chance,yes given chance,"['yes', 'given', 'chance']","['ye', 'given', 'chanc']",ye given chanc,negative,0.011596372
Thu Apr 04 16:20:20 +0000 2024,golkar,Dgn komposisi PDIP 22 Golkar 7 Gerindra 9 PSI 3 Demokrat 2 Nasdem &amp; Gelora 1 Mk rekomendasi PDIP sdh cukup melewati syarat 20% kursi dprd (9 kursi) Sptnya hanya akan ada 2 calon ya,With PDIP composition 22 Golkar 7 Gerindra 9 Psi 3 Democrats 2 Nasdem & amp;Gelora 1 MK PDIP's recommendation is enough to pass the condition of 20% of the DPRD seat (9 seats) like there will only be 2 candidates,With PDIP composition  Golkar  Gerindra  Psi  Democrats  Nasdem amp Gelora  MK PDIP s recommendation is enough to pass the condition of  of the DPRD seat  seats like there will only be  candidates,with pdip composition  golkar  gerindra  psi  democrats  nasdem amp gelora  mk pdip s recommendation is enough to pass the condition of  of the dprd seat  seats like there will only be  candidates,pdip composition golkar gerindra psi democrats nasdem amp gelora mk pdip recommendation enough pass condition dprd seat seats like candidates,"['pdip', 'composition', 'golkar', 'gerindra', 'psi', 'democrats', 'nasdem', 'amp', 'gelora', 'mk', 'pdip', 'recommendation', 'enough', 'pass', 'condition', 'dprd', 'seat', 'seats', 'like', 'candidates']","['pdip', 'composit', 'golkar', 'gerindra', 'psi', 'democrat', 'nasdem', 'amp', 'gelora', 'mk', 'pdip', 'recommend', 'enough', 'pass', 'condit', 'dprd', 'seat', 'seat', 'like', 'candid']",pdip composit golkar gerindra psi democrat nasdem amp gelora mk pdip recommend enough pass condit dprd seat seat like candid,positive,0.99999946
Thu Apr 04 16:18:26 +0000 2024,golkar,Golkar Pastikan Airlangga Siap Beri Keterangan di MK https://t.co/d66k0PHL7l,Golkar Make sure Airlangga is ready to give information at MK https://t.co/d66K0PHL7L,Golkar Make sure Airlangga is ready to give information at MK https t co dKPHLL,golkar make sure airlangga is ready to give information at mk https t co dkphll,golkar make sure airlangga ready give information mk https co dkphll,"['golkar', 'make', 'sure', 'airlangga', 'ready', 'give', 'information', 'mk', 'https', 'co', 'dkphll']","['golkar', 'make', 'sure', 'airlangga', 'readi', 'give', 'inform', 'mk', 'http', 'co', 'dkphll']",golkar make sure airlangga readi give inform mk http co dkphll,positive,1
Thu Apr 04 16:06:32 +0000 2024,golkar,Viral Politikus Partai Golkar Kecewa Masjid Istiqlal Bagikan Menu Buka Puasa Gunakan Produk Israel https://t.co/dqiCNPirOZ,Viral politician Golkar Party Disappointed Istiqlal Mosque Share the iftar menu use Israeli products https://t.co/dqicnpiroz,Viral politician Golkar Party Disappointed Istiqlal Mosque Share the iftar menu use Israeli products https t co dqicnpiroz,viral politician golkar party disappointed istiqlal mosque share the iftar menu use israeli products https t co dqicnpiroz,viral politician golkar party disappointed istiqlal mosque share iftar menu use israeli products https co dqicnpiroz,"['viral', 'politician', 'golkar', 'party', 'disappointed', 'istiqlal', 'mosque', 'share', 'iftar', 'menu', 'use', 'israeli', 'products', 'https', 'co', 'dqicnpiroz']","['viral', 'politician', 'golkar', 'parti', 'disappoint', 'istiql', 'mosqu', 'share', 'iftar', 'menu', 'use', 'isra', 'product', 'http', 'co', 'dqicnpiroz']",viral politician golkar parti disappoint istiql mosqu share iftar menu use isra product http co dqicnpiroz,positive,0.9999973
Thu Apr 04 16:03:29 +0000 2024,golkar,Rebut PDIP gagal . Golkar gak kesampaian ? PSI aja pak . Ambil noh ,PDIP seizure failed.Golkar doesn't achieve?Just psi sir.Take noh,PDIP seizure failed Golkar doesn t achieve Just psi sir Take noh,pdip seizure failed golkar doesn t achieve just psi sir take noh,pdip seizure failed golkar achieve psi sir take noh,"['pdip', 'seizure', 'failed', 'golkar', 'achieve', 'psi', 'sir', 'take', 'noh']","['pdip', 'seizur', 'fail', 'golkar', 'achiev', 'psi', 'sir', 'take', 'noh']",pdip seizur fail golkar achiev psi sir take noh,positive,0.99999326
Thu Apr 04 16:01:26 +0000 2024,golkar,Pemerintah dan Komisi VII DPR RI menilai kebijakan Harga Gas Bumi Tertentu (HGBT) dilanjutkan khususnya untuk industri pupuk. #partaigolkar #golkarprabowo #golkarpedia #prabowogibran2024 #BambangHermanto https://t.co/GiDtafUfzy https://t.co/0IRrZEGvl0,The Government and Commission VII of the Indonesian Parliament assessed that the Certain Natural Gas Price Policy (HGBT) was continued especially for the fertilizer industry.#partaigolkar #golkarprabowo #golkarpedia #prabowogibran2024 #bambanghermanto https://t.co/gidtafufzy https://t.co/0irrzegvl0,The Government and Commission VII of the Indonesian Parliament assessed that the Certain Natural Gas Price Policy HGBT was continued especially for the fertilizer industry partaigolkar golkarprabowo golkarpedia prabowogibran bambanghermanto https t co gidtafufzy https t co irrzegvl,the government and commission vii of the indonesian parliament assessed that the certain natural gas price policy hgbt was continued especially for the fertilizer industry partaigolkar golkarprabowo golkarpedia prabowogibran bambanghermanto https t co gidtafufzy https t co irrzegvl,government commission vii indonesian parliament assessed certain natural gas price policy hgbt continued especially fertilizer industry partaigolkar golkarprabowo golkarpedia prabowogibran bambanghermanto https co gidtafufzy https co irrzegvl,"['government', 'commission', 'vii', 'indonesian', 'parliament', 'assessed', 'certain', 'natural', 'gas', 'price', 'policy', 'hgbt', 'continued', 'especially', 'fertilizer', 'industry', 'partaigolkar', 'golkarprabowo', 'golkarpedia', 'prabowogibran', 'bambanghermanto', 'https', 'co', 'gidtafufzy', 'https', 'co', 'irrzegvl']","['govern', 'commiss', 'vii', 'indonesian', 'parliament', 'assess', 'certain', 'natur', 'ga', 'price', 'polici', 'hgbt', 'continu', 'especi', 'fertil', 'industri', 'partaigolkar', 'golkarprabowo', 'golkarpedia', 'prabowogibran', 'bambanghermanto', 'http', 'co', 'gidtafufzi', 'http', 'co', 'irrzegvl']",govern commiss vii indonesian parliament assess certain natur ga price polici hgbt continu especi fertil industri partaigolkar golkarprabowo golkarpedia prabowogibran bambanghermanto http co gidtafufzi http co irrzegvl,positive,0.9449632
