created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Mon Mar 25 16:18:30 +0000 2024,Nasi Goreng Merah yang lebih merah dari PDIP https://t.co/ksmmYySbB6,Red fried rice which is redder than PDIP https://t.co/ksmmyysbb6,Red fried rice which is redder than PDIP https t co ksmmyysbb,red fried rice which is redder than pdip https t co ksmmyysbb,red fried rice redder pdip https co ksmmyysbb,"['red', 'fried', 'rice', 'redder', 'pdip', 'https', 'co', 'ksmmyysbb']","['red', 'fri', 'rice', 'redder', 'pdip', 'http', 'co', 'ksmmyysbb']",red fri rice redder pdip http co ksmmyysbb
Mon Mar 25 16:17:41 +0000 2024,Bukan Jokowi Effect PDIP Sebut Bansos Hingga Intimidasi Effect yang Terjadi di Pemilu 2024 https://t.co/bFSmN6UF6a,Not Jokowi Effect PDIP calls Bansos to the intimidation of the effect that occurred in the 2024 election https://t.co/bfsmn6uf6a,Not Jokowi Effect PDIP calls Bansos to the intimidation of the effect that occurred in the  election https t co bfsmnufa,not jokowi effect pdip calls bansos to the intimidation of the effect that occurred in the  election https t co bfsmnufa,jokowi effect pdip calls bansos intimidation effect occurred election https co bfsmnufa,"['jokowi', 'effect', 'pdip', 'calls', 'bansos', 'intimidation', 'effect', 'occurred', 'election', 'https', 'co', 'bfsmnufa']","['jokowi', 'effect', 'pdip', 'call', 'banso', 'intimid', 'effect', 'occur', 'elect', 'http', 'co', 'bfsmnufa']",jokowi effect pdip call banso intimid effect occur elect http co bfsmnufa
Mon Mar 25 16:14:17 +0000 2024,@WicahyoSigit @MafiaWasit Aku Gak urusan Karo PDIP&amp;Ganjar urusanku Karo Celeng2 model Raimu iku sing tukang Nyebar Hoax Fitnah menyerang pemerintah.sesuk tak lacak IP mu nduk Markas tak goleki sampe ketemu Raimu.,@Wicahyosigit @mafiawasit I am not business karo pdip & amp; ganjar my business karo cushion2 model raimu iku singing a slanderous hoax attack attacking the government.,I am not business karo pdip amp ganjar my business karo cushion model raimu iku singing a slanderous hoax attack attacking the government,i am not business karo pdip amp ganjar my business karo cushion model raimu iku singing a slanderous hoax attack attacking the government,business karo pdip amp ganjar business karo cushion model raimu iku singing slanderous hoax attack attacking government,"['business', 'karo', 'pdip', 'amp', 'ganjar', 'business', 'karo', 'cushion', 'model', 'raimu', 'iku', 'singing', 'slanderous', 'hoax', 'attack', 'attacking', 'government']","['busi', 'karo', 'pdip', 'amp', 'ganjar', 'busi', 'karo', 'cushion', 'model', 'raimu', 'iku', 'sing', 'slander', 'hoax', 'attack', 'attack', 'govern']",busi karo pdip amp ganjar busi karo cushion model raimu iku sing slander hoax attack attack govern
Mon Mar 25 16:13:37 +0000 2024,Megawati Dan PDIP Merasa Jadi Korban Jokowi #megawati #pdip #jokowi https://t.co/JEmpFdP8l2,Megawati and PDIP feel they are victims of Jokowi #Megawati #Pdip #Jokowi https://t.co/jempfdp8l2,Megawati and PDIP feel they are victims of Jokowi Megawati Pdip Jokowi https t co jempfdpl,megawati and pdip feel they are victims of jokowi megawati pdip jokowi https t co jempfdpl,megawati pdip feel victims jokowi megawati pdip jokowi https co jempfdpl,"['megawati', 'pdip', 'feel', 'victims', 'jokowi', 'megawati', 'pdip', 'jokowi', 'https', 'co', 'jempfdpl']","['megawati', 'pdip', 'feel', 'victim', 'jokowi', 'megawati', 'pdip', 'jokowi', 'http', 'co', 'jempfdpl']",megawati pdip feel victim jokowi megawati pdip jokowi http co jempfdpl
Mon Mar 25 16:13:34 +0000 2024,@DjoyoD_joyo789 @OppungTp Faktanya cuma dpt 16% dan itu aib buat partai sebesar PDIP.,@Djoyod_joyo789 @oppungtp The fact is that it can only be 16% and that is a disgrace for a party as big as PDIP.,The fact is that it can only be  and that is a disgrace for a party as big as PDIP,the fact is that it can only be  and that is a disgrace for a party as big as pdip,fact disgrace party big pdip,"['fact', 'disgrace', 'party', 'big', 'pdip']","['fact', 'disgrac', 'parti', 'big', 'pdip']",fact disgrac parti big pdip
Mon Mar 25 16:12:18 +0000 2024,@kareena_vee @tRawDam @IQIkk1 @chocoupai @rahmat_bagus @dystopictown Ijin nimbrung yg mengajukan almas tapi aku kurang paham apa hubungan almas sm pdip atau keluarga pak jokowi. Yang pasti menurut aku almas disuruh sm orang buat ngajuin itu tp entah siapa,@kareena_vee @trawdam @iqikk1 @chocoupai @rahmat_bagus @dystopictown permission nimbrung who submitted Almas but I do not understand what the relationship between Almas SM PDIP or Mr. Jokowi's family.What is certain is that I think Almas is told by people to make it but who knows who,permission nimbrung who submitted Almas but I do not understand what the relationship between Almas SM PDIP or Mr Jokowi s family What is certain is that I think Almas is told by people to make it but who knows who,permission nimbrung who submitted almas but i do not understand what the relationship between almas sm pdip or mr jokowi s family what is certain is that i think almas is told by people to make it but who knows who,permission nimbrung submitted almas understand relationship almas pdip mr jokowi family certain think almas told people make knows,"['permission', 'nimbrung', 'submitted', 'almas', 'understand', 'relationship', 'almas', 'pdip', 'mr', 'jokowi', 'family', 'certain', 'think', 'almas', 'told', 'people', 'make', 'knows']","['permiss', 'nimbrung', 'submit', 'alma', 'understand', 'relationship', 'alma', 'pdip', 'mr', 'jokowi', 'famili', 'certain', 'think', 'alma', 'told', 'peopl', 'make', 'know']",permiss nimbrung submit alma understand relationship alma pdip mr jokowi famili certain think alma told peopl make know
Mon Mar 25 16:10:04 +0000 2024,DITIPUUU ???‍ PDIP DI TIPUUU ? SADIS BANGET SI JOKO ! ,Is cheated ???‍ PDIP DI in Tripuu?So sadistic the Joko!,Is cheated PDIP DI in Tripuu So sadistic the Joko,is cheated pdip di in tripuu so sadistic the joko,cheated pdip tripuu sadistic joko,"['cheated', 'pdip', 'tripuu', 'sadistic', 'joko']","['cheat', 'pdip', 'tripuu', 'sadist', 'joko']",cheat pdip tripuu sadist joko
Mon Apr 01 22:18:22 +0000 2024,Politik itu dinamis Pak Hasto. 2014 jg Ketum PDIP bohong utk koalisi bersama @Gerindra mengusung Pak @prabowo sesuai perjanjian batu tulis tp nyatanya mengusung Pak JKW pdhl PS yg membawa JKW ke Jkt utk diusung mjd Gubernur DKI.,Politics is dynamic Mr. Hasto.2014 PDIP Ketum is also lying for the coalition with @gerindra carrying sir @prabowo according to the written stone agreement but in fact it carries Mr. JKW PDHL PS who brought JKW to JKT to be carried by the Governor of DKI.,Politics is dynamic Mr Hasto  PDIP Ketum is also lying for the coalition withcarrying siraccording to the written stone agreement but in fact it carries Mr JKW PDHL PS who brought JKW to JKT to be carried by the Governor of DKI,politics is dynamic mr hasto  pdip ketum is also lying for the coalition withcarrying siraccording to the written stone agreement but in fact it carries mr jkw pdhl ps who brought jkw to jkt to be carried by the governor of dki,politics dynamic mr hasto pdip ketum also lying coalition withcarrying siraccording written stone agreement fact carries mr jkw pdhl ps brought jkw jkt carried governor dki,"['politics', 'dynamic', 'mr', 'hasto', 'pdip', 'ketum', 'also', 'lying', 'coalition', 'withcarrying', 'siraccording', 'written', 'stone', 'agreement', 'fact', 'carries', 'mr', 'jkw', 'pdhl', 'ps', 'brought', 'jkw', 'jkt', 'carried', 'governor', 'dki']","['polit', 'dynam', 'mr', 'hasto', 'pdip', 'ketum', 'also', 'lie', 'coalit', 'withcarri', 'siraccord', 'written', 'stone', 'agreement', 'fact', 'carri', 'mr', 'jkw', 'pdhl', 'ps', 'brought', 'jkw', 'jkt', 'carri', 'governor', 'dki']",polit dynam mr hasto pdip ketum also lie coalit withcarri siraccord written stone agreement fact carri mr jkw pdhl ps brought jkw jkt carri governor dki
Mon Apr 01 22:06:14 +0000 2024,Hasto PDIP makin berani 'sentil' Presiden sebut untuk jadi pejabat Indonesia harus kenal Jokowi sejak di Solo. #TribunKaltim #PDIP #Jokowi #Hasto https://t.co/RndLSpGN5N lewat @tribunnews,Hasto PDIP has become more brave 'tantil' the President said to become an Indonesian official must know Jokowi since in Solo.#Tribunkaltim #pdip #jokowi #hasto https://t.co/rndlspng5n via @tribunnews,Hasto PDIP has become more brave tantil the President said to become an Indonesian official must know Jokowi since in Solo Tribunkaltim pdip jokowi hasto https t co rndlspngn via,hasto pdip has become more brave tantil the president said to become an indonesian official must know jokowi since in solo tribunkaltim pdip jokowi hasto https t co rndlspngn via,hasto pdip become brave tantil president said become indonesian official must know jokowi since solo tribunkaltim pdip jokowi hasto https co rndlspngn via,"['hasto', 'pdip', 'become', 'brave', 'tantil', 'president', 'said', 'become', 'indonesian', 'official', 'must', 'know', 'jokowi', 'since', 'solo', 'tribunkaltim', 'pdip', 'jokowi', 'hasto', 'https', 'co', 'rndlspngn', 'via']","['hasto', 'pdip', 'becom', 'brave', 'tantil', 'presid', 'said', 'becom', 'indonesian', 'offici', 'must', 'know', 'jokowi', 'sinc', 'solo', 'tribunkaltim', 'pdip', 'jokowi', 'hasto', 'http', 'co', 'rndlspngn', 'via']",hasto pdip becom brave tantil presid said becom indonesian offici must know jokowi sinc solo tribunkaltim pdip jokowi hasto http co rndlspngn via
Mon Apr 01 22:05:39 +0000 2024,@hwangrizall dan naga fix cowo cowo pdip,@hwangrizall and Naga Fix Cowo Pdip,and Naga Fix Cowo Pdip,and naga fix cowo pdip,naga fix cowo pdip,"['naga', 'fix', 'cowo', 'pdip']","['naga', 'fix', 'cowo', 'pdip']",naga fix cowo pdip
Mon Apr 01 22:05:35 +0000 2024,Hasto PDIP Ungkap Pertemuan Megawati dengan Prabowo Bukan Prioritas https://t.co/k982mncaio #TempoNasional,Hasto PDIP revealed Megawati's meeting with Prabowo was not a priority https://t.co/k982mncaio #temponational,Hasto PDIP revealed Megawati s meeting with Prabowo was not a priority https t co kmncaio temponational,hasto pdip revealed megawati s meeting with prabowo was not a priority https t co kmncaio temponational,hasto pdip revealed megawati meeting prabowo priority https co kmncaio temponational,"['hasto', 'pdip', 'revealed', 'megawati', 'meeting', 'prabowo', 'priority', 'https', 'co', 'kmncaio', 'temponational']","['hasto', 'pdip', 'reveal', 'megawati', 'meet', 'prabowo', 'prioriti', 'http', 'co', 'kmncaio', 'tempon']",hasto pdip reveal megawati meet prabowo prioriti http co kmncaio tempon
Mon Apr 01 22:04:58 +0000 2024,@NyaiiBubu Ini moment nya. Saat PDIP tdk berkuasa. UU perampasan aset segera di sahkan. Ntar kunci korupsi Banteng terkuak. Termasuk aktor utama nya.,@Nyaiibubu This is the moment.When PDIP is not in power.The asset seizure law was immediately approved.Later the key to the bull corruption is revealed.Including the main actor.,This is the moment When PDIP is not in power The asset seizure law was immediately approved Later the key to the bull corruption is revealed Including the main actor,this is the moment when pdip is not in power the asset seizure law was immediately approved later the key to the bull corruption is revealed including the main actor,moment pdip power asset seizure law immediately approved later key bull corruption revealed including main actor,"['moment', 'pdip', 'power', 'asset', 'seizure', 'law', 'immediately', 'approved', 'later', 'key', 'bull', 'corruption', 'revealed', 'including', 'main', 'actor']","['moment', 'pdip', 'power', 'asset', 'seizur', 'law', 'immedi', 'approv', 'later', 'key', 'bull', 'corrupt', 'reveal', 'includ', 'main', 'actor']",moment pdip power asset seizur law immedi approv later key bull corrupt reveal includ main actor
Mon Apr 01 22:03:18 +0000 2024,@Melihat_Indo Di buktikan saja. Jangan bikin drama. Yg waras pasti dukung koruptor di hukum berat. Siapapun dia. Mau kaesang Gibran bhkn presiden. Kita berharap setelah PDIP tdk berkuasa UU perampasan aset segera di sahkan. Dan Harun Masihu di tangkap.,@Melihat_indo just prove it.Don't make a drama.The sane must support corruptors in severe law.Whoever he is.Want Kaesang Gibran BHKN President.We hope that after the PDIP does not rule the asset grabbing law will be ratified soon.And Harun is still arrested.,just prove it Don t make a drama The sane must support corruptors in severe law Whoever he is Want Kaesang Gibran BHKN President We hope that after the PDIP does not rule the asset grabbing law will be ratified soon And Harun is still arrested,just prove it don t make a drama the sane must support corruptors in severe law whoever he is want kaesang gibran bhkn president we hope that after the pdip does not rule the asset grabbing law will be ratified soon and harun is still arrested,prove make drama sane must support corruptors severe law whoever want kaesang gibran bhkn president hope pdip rule asset grabbing law ratified soon harun still arrested,"['prove', 'make', 'drama', 'sane', 'must', 'support', 'corruptors', 'severe', 'law', 'whoever', 'want', 'kaesang', 'gibran', 'bhkn', 'president', 'hope', 'pdip', 'rule', 'asset', 'grabbing', 'law', 'ratified', 'soon', 'harun', 'still', 'arrested']","['prove', 'make', 'drama', 'sane', 'must', 'support', 'corruptor', 'sever', 'law', 'whoever', 'want', 'kaesang', 'gibran', 'bhkn', 'presid', 'hope', 'pdip', 'rule', 'asset', 'grab', 'law', 'ratifi', 'soon', 'harun', 'still', 'arrest']",prove make drama sane must support corruptor sever law whoever want kaesang gibran bhkn presid hope pdip rule asset grab law ratifi soon harun still arrest
Mon Apr 01 21:58:50 +0000 2024,@geloraco Kalau memang tidak jadi hak angket DPR maka wajib di ganti Ketua DPR dari PDIP.,"@geloraco If it does not become the right of the DPR's questionnaire, it must be replaced by the Speaker of the DPR from PDIP.",If it does not become the right of the DPR s questionnaire it must be replaced by the Speaker of the DPfrom PDIP,if it does not become the right of the dpr s questionnaire it must be replaced by the speaker of the dpfrom pdip,become right dpr questionnaire must replaced speaker dpfrom pdip,"['become', 'right', 'dpr', 'questionnaire', 'must', 'replaced', 'speaker', 'dpfrom', 'pdip']","['becom', 'right', 'dpr', 'questionnair', 'must', 'replac', 'speaker', 'dpfrom', 'pdip']",becom right dpr questionnair must replac speaker dpfrom pdip
Mon Apr 01 21:56:33 +0000 2024,@OposisiCerdas @wiwiek888 Musuh-musahan PDIP dan Jokowi hanya kamuflase !,@OposiCerdas @wiwiek888 PDIP and Jokowi enemies are only camouflage!,PDIP and Jokowi enemies are only camouflage,pdip and jokowi enemies are only camouflage,pdip jokowi enemies camouflage,"['pdip', 'jokowi', 'enemies', 'camouflage']","['pdip', 'jokowi', 'enemi', 'camouflag']",pdip jokowi enemi camouflag
Mon Apr 01 21:56:18 +0000 2024,@narkosun Bahlil lupa kalau presiden yg milih dia jd menteri dr PDIP,@narkosun bahlil forgot that the president who chose him to be a minister from PDIP,bahlil forgot that the president who chose him to be a minister from PDIP,bahlil forgot that the president who chose him to be a minister from pdip,bahlil forgot president chose minister pdip,"['bahlil', 'forgot', 'president', 'chose', 'minister', 'pdip']","['bahlil', 'forgot', 'presid', 'chose', 'minist', 'pdip']",bahlil forgot presid chose minist pdip
Mon Apr 01 21:54:38 +0000 2024,Gub. Bali Wayan Koster sekaligus Ketua DPD PDIP Bali it juga memerintahkan Bupati dan Wali Kota se-Bali utk memenangkan janggar menjadi RI-1. 17/06/2023 https://t.co/GenzQAFxfL https://t.co/GZCnXr9uaZ,Gub.Bali Wayan Koster and Chairman of the DPD PDIP Bali IT also ordered regents and mayors in Bali to win Janggar to RI-1.17/06/2023 https://t.co/genzqafxfl https://t.co/gzcnxr9uaz,Gub Bali Wayan Koster and Chairman of the DPD PDIP Bali IT also ordered regents and mayors in Bali to win Janggar to RI     https t co genzqafxfl https t co gzcnxruaz,gub bali wayan koster and chairman of the dpd pdip bali it also ordered regents and mayors in bali to win janggar to ri     https t co genzqafxfl https t co gzcnxruaz,gub bali wayan koster chairman dpd pdip bali also ordered regents mayors bali win janggar ri https co genzqafxfl https co gzcnxruaz,"['gub', 'bali', 'wayan', 'koster', 'chairman', 'dpd', 'pdip', 'bali', 'also', 'ordered', 'regents', 'mayors', 'bali', 'win', 'janggar', 'ri', 'https', 'co', 'genzqafxfl', 'https', 'co', 'gzcnxruaz']","['gub', 'bali', 'wayan', 'koster', 'chairman', 'dpd', 'pdip', 'bali', 'also', 'order', 'regent', 'mayor', 'bali', 'win', 'janggar', 'ri', 'http', 'co', 'genzqafxfl', 'http', 'co', 'gzcnxruaz']",gub bali wayan koster chairman dpd pdip bali also order regent mayor bali win janggar ri http co genzqafxfl http co gzcnxruaz
Mon Apr 01 21:40:47 +0000 2024,@yusuf_dumdum Minta maaf dgn membaca bismillahirrahmanirrahim beres kok enak men.. tdk mnt maaf pd yg bersangkutan..ini akibat dia terlalu benci pd PDIP,"@yusuf_dumdum apologize by reading bismillahirrahmanirrahim, how come it's good to ... don't sorry for the person concerned ... this is due to he hates PDIP too",apologize by reading bismillahirrahmanirrahim how come it s good to don t sorry for the person concerned this is due to he hates PDIP too,apologize by reading bismillahirrahmanirrahim how come it s good to don t sorry for the person concerned this is due to he hates pdip too,apologize reading bismillahirrahmanirrahim come good sorry person concerned due hates pdip,"['apologize', 'reading', 'bismillahirrahmanirrahim', 'come', 'good', 'sorry', 'person', 'concerned', 'due', 'hates', 'pdip']","['apolog', 'read', 'bismillahirrahmanirrahim', 'come', 'good', 'sorri', 'person', 'concern', 'due', 'hate', 'pdip']",apolog read bismillahirrahmanirrahim come good sorri person concern due hate pdip
Mon Apr 01 21:39:37 +0000 2024,Belum japok juga..suatu kedunguan mengharapkan pdip mau luncurksn hak angket megawati dan jokowi sampai kapanpun satu kolam septic tank yg sama..jgn kalian tertipu lg dg sandiwara culas mereka,Not yet Japanese either ... one Kedunguan hopes that PDIP wants to be luncurksn Megawati and Jokowi's questionnaire rights until whenever the same septic tank pool ... don't be deceived again with their fiddles,Not yet Japanese either one Kedunguan hopes that PDIP wants to be luncurksn Megawati and Jokowi s questionnaire rights until whenever the same septic tank pool don t be deceived again with their fiddles,not yet japanese either one kedunguan hopes that pdip wants to be luncurksn megawati and jokowi s questionnaire rights until whenever the same septic tank pool don t be deceived again with their fiddles,yet japanese either one kedunguan hopes pdip wants luncurksn megawati jokowi questionnaire rights whenever septic tank pool deceived fiddles,"['yet', 'japanese', 'either', 'one', 'kedunguan', 'hopes', 'pdip', 'wants', 'luncurksn', 'megawati', 'jokowi', 'questionnaire', 'rights', 'whenever', 'septic', 'tank', 'pool', 'deceived', 'fiddles']","['yet', 'japanes', 'either', 'one', 'kedunguan', 'hope', 'pdip', 'want', 'luncurksn', 'megawati', 'jokowi', 'questionnair', 'right', 'whenev', 'septic', 'tank', 'pool', 'deceiv', 'fiddl']",yet japanes either one kedunguan hope pdip want luncurksn megawati jokowi questionnair right whenev septic tank pool deceiv fiddl
Mon Apr 01 21:34:45 +0000 2024,Kalau PDIP mau dibujuk masuk kabinet maka demokrasi semakin ambrol. Tdk ada oposisi di parlemen. Yg ada perseteruan di parlemen krn demokrat nasdem dan golkar pasti tdk suka kalau PDIP dapet 7 kursi menteri. Lah wong golkar aja minta 5 kursi?! https://t.co/ERm9uzUSYa,"If PDIP wants to be persuaded to enter the cabinet, democracy is increasingly collapsed.There is no opposition in parliament.There is a feud in the parliament because the Democrats of NasDem and Golkar certainly don't like it when PDIP gets 7 seats of the minister.Wong Golkar just ask for 5 seats?!https://t.co/erm9uzusya",If PDIP wants to be persuaded to enter the cabinet democracy is increasingly collapsed There is no opposition in parliament There is a feud in the parliament because the Democrats of NasDem and Golkar certainly don t like it when PDIP gets  seats of the minister Wong Golkar just ask for  seats https t co ermuzusya,if pdip wants to be persuaded to enter the cabinet democracy is increasingly collapsed there is no opposition in parliament there is a feud in the parliament because the democrats of nasdem and golkar certainly don t like it when pdip gets  seats of the minister wong golkar just ask for  seats https t co ermuzusya,pdip wants persuaded enter cabinet democracy increasingly collapsed opposition parliament feud parliament democrats nasdem golkar certainly like pdip gets seats minister golkar ask seats https co ermuzusya,"['pdip', 'wants', 'persuaded', 'enter', 'cabinet', 'democracy', 'increasingly', 'collapsed', 'opposition', 'parliament', 'feud', 'parliament', 'democrats', 'nasdem', 'golkar', 'certainly', 'like', 'pdip', 'gets', 'seats', 'minister', 'golkar', 'ask', 'seats', 'https', 'co', 'ermuzusya']","['pdip', 'want', 'persuad', 'enter', 'cabinet', 'democraci', 'increasingli', 'collaps', 'opposit', 'parliament', 'feud', 'parliament', 'democrat', 'nasdem', 'golkar', 'certainli', 'like', 'pdip', 'get', 'seat', 'minist', 'golkar', 'ask', 'seat', 'http', 'co', 'ermuzusya']",pdip want persuad enter cabinet democraci increasingli collaps opposit parliament feud parliament democrat nasdem golkar certainli like pdip get seat minist golkar ask seat http co ermuzusya
Mon Apr 01 21:25:44 +0000 2024,@MashiroJunalx @ciroooo17 Nah makanya jadi aneh banget kan? Masak piala dunia u-20 lebih penting dibanding ratusan nyawa melayang begitu aja? Aku gak pernah percaya narasi Ganjar dapat suara segitu karena anak bola. Menurutku dia dapat suara segitu ya antara karena rakyat sudah muak dg PDIP atau ~cont,"@Mashirojunalx @ciroooo17, so that's why it's so weird right?Cook the U-20 World Cup is more important than hundreds of lives just like that?I never believed that the narrative of Ganjar got that sound because of football children.I think he gets that kind of voice between because the people are fed up with PDIP or ~ Cont",so that s why it s so weird right Cook the U  World Cup is more important than hundreds of lives just like that I never believed that the narrative of Ganjar got that sound because of football children I think he gets that kind of voice between because the people are fed up with PDIP or Cont,so that s why it s so weird right cook the u  world cup is more important than hundreds of lives just like that i never believed that the narrative of ganjar got that sound because of football children i think he gets that kind of voice between because the people are fed up with pdip or cont,weird right cook u world cup important hundreds lives like never believed narrative ganjar got sound football children think gets kind voice people fed pdip cont,"['weird', 'right', 'cook', 'u', 'world', 'cup', 'important', 'hundreds', 'lives', 'like', 'never', 'believed', 'narrative', 'ganjar', 'got', 'sound', 'football', 'children', 'think', 'gets', 'kind', 'voice', 'people', 'fed', 'pdip', 'cont']","['weird', 'right', 'cook', 'u', 'world', 'cup', 'import', 'hundr', 'live', 'like', 'never', 'believ', 'narr', 'ganjar', 'got', 'sound', 'footbal', 'children', 'think', 'get', 'kind', 'voic', 'peopl', 'fed', 'pdip', 'cont']",weird right cook u world cup import hundr live like never believ narr ganjar got sound footbal children think get kind voic peopl fed pdip cont
Mon Apr 01 21:24:22 +0000 2024,@Aryprasetyo85 @007koteka @03__nakula @2045Tv @__AnakKolong @_memoryusang @islah_bahrawi @Miduk17 @vita_AVP Krn rasa bencinya dia k PDIP,@Aryprasetyo85 @007koteka @03__nakula @2045tv @__anakkolong @_memoryusang @islah_bahrawi @miduk17 @vita_avp because he feels the hate he is Pdip,because he feels the hate he is Pdip,because he feels the hate he is pdip,feels hate pdip,"['feels', 'hate', 'pdip']","['feel', 'hate', 'pdip']",feel hate pdip
Mon Apr 01 21:22:57 +0000 2024,@ramsezrr @ciroooo17 Aku malah gak pernah lihat ke arah sana. Menurutku kenapa Ganjar dapat suara segitu ya mungkin rakyat memang gak pingin PDIP menang lagi. Belum lagi jejak kampanye yg selalu ditindihi sama paslon sebelah.,@ramsezrr @ciroooo17 I never even saw that direction.I think why Ganjar gets that kind of voice so maybe the people really don't want PDIP to win again.Not to mention the trail of the campaign that is always crushed by the next candidate pair.,I never even saw that direction I think why Ganjar gets that kind of voice so maybe the people really don t want PDIP to win again Not to mention the trail of the campaign that is always crushed by the next candidate pair,i never even saw that direction i think why ganjar gets that kind of voice so maybe the people really don t want pdip to win again not to mention the trail of the campaign that is always crushed by the next candidate pair,never even saw direction think ganjar gets kind voice maybe people really want pdip win mention trail campaign always crushed next candidate pair,"['never', 'even', 'saw', 'direction', 'think', 'ganjar', 'gets', 'kind', 'voice', 'maybe', 'people', 'really', 'want', 'pdip', 'win', 'mention', 'trail', 'campaign', 'always', 'crushed', 'next', 'candidate', 'pair']","['never', 'even', 'saw', 'direct', 'think', 'ganjar', 'get', 'kind', 'voic', 'mayb', 'peopl', 'realli', 'want', 'pdip', 'win', 'mention', 'trail', 'campaign', 'alway', 'crush', 'next', 'candid', 'pair']",never even saw direct think ganjar get kind voic mayb peopl realli want pdip win mention trail campaign alway crush next candid pair
Mon Apr 01 21:20:29 +0000 2024,@kompascom Ngaku tanpa PDIP JOKOWI bukan apa apa setelah di tinggal terus membuly pak Jokowi terus yg di butuhkan PDIP itu sapa sebenernya https://t.co/yRpMEnkxEH,"@kompascom confess without PDIP Jokowi is nothing after staying in keeping in the Jokowi, then what is needed by PDIP is actually https://t.co/yrpmenkxeh",confess without PDIP Jokowi is nothing after staying in keeping in the Jokowi then what is needed by PDIP is actually https t co yrpmenkxeh,confess without pdip jokowi is nothing after staying in keeping in the jokowi then what is needed by pdip is actually https t co yrpmenkxeh,confess without pdip jokowi nothing staying keeping jokowi needed pdip actually https co yrpmenkxeh,"['confess', 'without', 'pdip', 'jokowi', 'nothing', 'staying', 'keeping', 'jokowi', 'needed', 'pdip', 'actually', 'https', 'co', 'yrpmenkxeh']","['confess', 'without', 'pdip', 'jokowi', 'noth', 'stay', 'keep', 'jokowi', 'need', 'pdip', 'actual', 'http', 'co', 'yrpmenkxeh']",confess without pdip jokowi noth stay keep jokowi need pdip actual http co yrpmenkxeh
Mon Apr 01 21:19:18 +0000 2024,PDIP Pastikan Usung Tri Adhianto Jadi Cawalkot Bekasi 2024 https://t.co/cTiYhiC895 @BekasiDpc @kotabekasikeren @kpu_kotabekasi,PDIP Ensures Usung Tri Adhianto So Cawalkot Bekasi 2024 https://t.co/ctiyhic895 @bekasidpc @kotabekasikeren @kpu_kotabekasi,PDIP Ensures Usung Tri Adhianto So Cawalkot Bekasi  https t co ctiyhic kotabekasi,pdip ensures usung tri adhianto so cawalkot bekasi  https t co ctiyhic kotabekasi,pdip ensures usung tri adhianto cawalkot bekasi https co ctiyhic kotabekasi,"['pdip', 'ensures', 'usung', 'tri', 'adhianto', 'cawalkot', 'bekasi', 'https', 'co', 'ctiyhic', 'kotabekasi']","['pdip', 'ensur', 'usung', 'tri', 'adhianto', 'cawalkot', 'bekasi', 'http', 'co', 'ctiyhic', 'kotabekasi']",pdip ensur usung tri adhianto cawalkot bekasi http co ctiyhic kotabekasi
Mon Apr 01 21:17:57 +0000 2024,@msobri99 Kalo bilang salah akan berhenti jadi menteri ..lha itu jelas salah menteri ESDM ternyata bukan kader PDIP...dasar bahlul! As Yo berhenti nggak!,@msobri99 If you say that I will stop being a minister ... it is clear that the fault of the ESDM minister was not a PDIP cadre ... Bahlul!As Yo stop or not!,If you say that I will stop being a minister it is clear that the fault of the ESDM minister was not a PDIP cadre Bahlul As Yo stop or not,if you say that i will stop being a minister it is clear that the fault of the esdm minister was not a pdip cadre bahlul as yo stop or not,say stop minister clear fault esdm minister pdip cadre bahlul yo stop,"['say', 'stop', 'minister', 'clear', 'fault', 'esdm', 'minister', 'pdip', 'cadre', 'bahlul', 'yo', 'stop']","['say', 'stop', 'minist', 'clear', 'fault', 'esdm', 'minist', 'pdip', 'cadr', 'bahlul', 'yo', 'stop']",say stop minist clear fault esdm minist pdip cadr bahlul yo stop
Mon Apr 01 21:15:26 +0000 2024,@tvOneNews Pintar juga bu megawati masuk ke prabowo jelas jokowi ga berkutik gerinda + pdip kalau bersatu ga butuh sebuah keluarga yg bisa ngatur negara mantap juga,"@tvonews smart too, Mrs. Megawati entered Prabowo, it was clear that Jokowi did not move the grinding + PDIP if it was united, she didn't need a family that could set a great country too",smart too Mrs Megawati entered Prabowo it was clear that Jokowi did not move the grinding PDIP if it was united she didn t need a family that could set a great country too,smart too mrs megawati entered prabowo it was clear that jokowi did not move the grinding pdip if it was united she didn t need a family that could set a great country too,smart mrs megawati entered prabowo clear jokowi move grinding pdip united need family could set great country,"['smart', 'mrs', 'megawati', 'entered', 'prabowo', 'clear', 'jokowi', 'move', 'grinding', 'pdip', 'united', 'need', 'family', 'could', 'set', 'great', 'country']","['smart', 'mr', 'megawati', 'enter', 'prabowo', 'clear', 'jokowi', 'move', 'grind', 'pdip', 'unit', 'need', 'famili', 'could', 'set', 'great', 'countri']",smart mr megawati enter prabowo clear jokowi move grind pdip unit need famili could set great countri
