created_at,full_text,translate,clean_tweet,lower,stopword,tokenize,stemmed,clean
Mon Apr 01 14:11:43 +0000 2024,Prabowo mengatakan dia mendukung pengembangan hubungan yang lebih mesra dengan China dan akan melanjutkan kebijakan pemerintah saat ini terkait hubungan bilateral dengan Tiongkok.,Prabowo said he supported the development of more intimate relations with China and would continue the current government policy related to bilateral relations with China.,Prabowo said he supported the development of more intimate relations with China and would continue the current government policy related to bilateral relations with China,prabowo said he supported the development of more intimate relations with china and would continue the current government policy related to bilateral relations with china,prabowo said supported development intimate relations china would continue current government policy related bilateral relations china,"['prabowo', 'said', 'supported', 'development', 'intimate', 'relations', 'china', 'would', 'continue', 'current', 'government', 'policy', 'related', 'bilateral', 'relations', 'china']","['prabowo', 'said', 'support', 'develop', 'intim', 'relat', 'china', 'would', 'continu', 'current', 'govern', 'polici', 'relat', 'bilater', 'relat', 'china']",prabowo said support develop intim relat china would continu current govern polici relat bilater relat china
Mon Apr 01 14:11:43 +0000 2024,Sementara itu Prabowo menyampaikan salam tulus Presiden Joko Widodo kepada Xi Jinping dan mengaku senang menjadikan Tiongkok sebagai negara pertama yang ia kunjungi setelah terpilih menjadi Presiden RI.,Meanwhile Prabowo conveyed President Joko Widodo's sincere greeting to Xi Jinping and claimed to be happy to make China the first country he visited after being elected President of the Republic of Indonesia.,Meanwhile Prabowo conveyed President Joko Widodo s sincere greeting to Xi Jinping and claimed to be happy to make China the first country he visited after being elected President of the Republic of Indonesia,meanwhile prabowo conveyed president joko widodo s sincere greeting to xi jinping and claimed to be happy to make china the first country he visited after being elected president of the republic of indonesia,meanwhile prabowo conveyed president joko widodo sincere greeting xi jinping claimed happy make china first country visited elected president republic indonesia,"['meanwhile', 'prabowo', 'conveyed', 'president', 'joko', 'widodo', 'sincere', 'greeting', 'xi', 'jinping', 'claimed', 'happy', 'make', 'china', 'first', 'country', 'visited', 'elected', 'president', 'republic', 'indonesia']","['meanwhil', 'prabowo', 'convey', 'presid', 'joko', 'widodo', 'sincer', 'greet', 'xi', 'jinp', 'claim', 'happi', 'make', 'china', 'first', 'countri', 'visit', 'elect', 'presid', 'republ', 'indonesia']",meanwhil prabowo convey presid joko widodo sincer greet xi jinp claim happi make china first countri visit elect presid republ indonesia
Mon Apr 01 14:11:42 +0000 2024,Dia mengatakan Tiongkok akan bekerja sama dengan Indonesia untuk membangun komunitas China-Indonesia dengan masa depan bersama yang memiliki pengaruh regional dan global sehingga dapat memberikan lebih banyak manfaat bagi kedua bangsa dan berkontribusi terhadap perdamaian ,He said China would cooperate with Indonesia to build the Chinese-Indonesian community with a joint future that had regional and global influences so that it could provide more benefits to both nations and contribute to peace,He said China would cooperate with Indonesia to build the Chinese Indonesian community with a joint future that had regional and global influences so that it could provide more benefits to both nations and contribute to peace,he said china would cooperate with indonesia to build the chinese indonesian community with a joint future that had regional and global influences so that it could provide more benefits to both nations and contribute to peace,said china would cooperate indonesia build chinese indonesian community joint future regional global influences could provide benefits nations contribute peace,"['said', 'china', 'would', 'cooperate', 'indonesia', 'build', 'chinese', 'indonesian', 'community', 'joint', 'future', 'regional', 'global', 'influences', 'could', 'provide', 'benefits', 'nations', 'contribute', 'peace']","['said', 'china', 'would', 'cooper', 'indonesia', 'build', 'chines', 'indonesian', 'commun', 'joint', 'futur', 'region', 'global', 'influenc', 'could', 'provid', 'benefit', 'nation', 'contribut', 'peac']",said china would cooper indonesia build chines indonesian commun joint futur region global influenc could provid benefit nation contribut peac
Mon Apr 01 14:11:41 +0000 2024,Xi Jinping menuturkan selama ini China memandang hubungannya dengan Indonesia dari sudut pandang strategis dan jangka panjang dan bersedia memperdalam kerja sama strategis menyeluruh dengan Jakarta.,Xi Jinping said that so far China looked at its relationship with Indonesia from a strategic and long -term perspective and was willing to deepen a comprehensive strategic cooperation with Jakarta.,Xi Jinping said that so far China looked at its relationship with Indonesia from a strategic and long term perspective and was willing to deepen a comprehensive strategic cooperation with Jakarta,xi jinping said that so far china looked at its relationship with indonesia from a strategic and long term perspective and was willing to deepen a comprehensive strategic cooperation with jakarta,xi jinping said far china looked relationship indonesia strategic long term perspective willing deepen comprehensive strategic cooperation jakarta,"['xi', 'jinping', 'said', 'far', 'china', 'looked', 'relationship', 'indonesia', 'strategic', 'long', 'term', 'perspective', 'willing', 'deepen', 'comprehensive', 'strategic', 'cooperation', 'jakarta']","['xi', 'jinp', 'said', 'far', 'china', 'look', 'relationship', 'indonesia', 'strateg', 'long', 'term', 'perspect', 'will', 'deepen', 'comprehens', 'strateg', 'cooper', 'jakarta']",xi jinp said far china look relationship indonesia strateg long term perspect will deepen comprehens strateg cooper jakarta
Mon Apr 01 14:11:41 +0000 2024,Xi Jinping mencontohkan proyek kereta cepat pertama di Asia Tenggara itu sebagai bentuk hubungan bilateral antara Indonesia-China yang berkembang pesat dan bermanfaat selama dekade terakhir.,Xi Jinping exemplifies the first fast train project in Southeast Asia as a form of bilateral relations between Indonesia-China which has developed rapidly and useful over the past decade.,Xi Jinping exemplifies the first fast train project in Southeast Asia as a form of bilateral relations between Indonesia China which has developed rapidly and useful over the past decade,xi jinping exemplifies the first fast train project in southeast asia as a form of bilateral relations between indonesia china which has developed rapidly and useful over the past decade,xi jinping exemplifies first fast train project southeast asia form bilateral relations indonesia china developed rapidly useful past decade,"['xi', 'jinping', 'exemplifies', 'first', 'fast', 'train', 'project', 'southeast', 'asia', 'form', 'bilateral', 'relations', 'indonesia', 'china', 'developed', 'rapidly', 'useful', 'past', 'decade']","['xi', 'jinp', 'exemplifi', 'first', 'fast', 'train', 'project', 'southeast', 'asia', 'form', 'bilater', 'relat', 'indonesia', 'china', 'develop', 'rapidli', 'use', 'past', 'decad']",xi jinp exemplifi first fast train project southeast asia form bilater relat indonesia china develop rapidli use past decad
Mon Apr 01 14:11:40 +0000 2024,Dalam pertemuan itu Xinhua juga melaporkan Xi Jinping dan Prabowo turut membicarakan kerja sama kedua negara selama ini termasuk proyek Kereta Cepat Bandung-Jakarta.,During the meeting Xinhua also reported Xi Jinping and Prabowo to discuss the cooperation of the two countries so far including the Bandung-Jakarta fast train project.,During the meeting Xinhua also reported Xi Jinping and Prabowo to discuss the cooperation of the two countries so far including the Bandung Jakarta fast train project,during the meeting xinhua also reported xi jinping and prabowo to discuss the cooperation of the two countries so far including the bandung jakarta fast train project,meeting xinhua also reported xi jinping prabowo discuss cooperation two countries far including bandung jakarta fast train project,"['meeting', 'xinhua', 'also', 'reported', 'xi', 'jinping', 'prabowo', 'discuss', 'cooperation', 'two', 'countries', 'far', 'including', 'bandung', 'jakarta', 'fast', 'train', 'project']","['meet', 'xinhua', 'also', 'report', 'xi', 'jinp', 'prabowo', 'discuss', 'cooper', 'two', 'countri', 'far', 'includ', 'bandung', 'jakarta', 'fast', 'train', 'project']",meet xinhua also report xi jinp prabowo discuss cooper two countri far includ bandung jakarta fast train project
Mon Apr 01 14:11:40 +0000 2024, (Xi Jinping) juga meminta Prabowo menyampaikan pesan salam yang tulus dan doa terbaiknya kepada Presiden Joko Widodo tulis laporan kantor berita China Xinhua.,(Xi Jinping) also asked Prabowo to deliver his sincere greeting and the best prayer to President Joko Widodo wrote the Chinese News Agency Report Xinhua.,Xi Jinping also asked Prabowo to deliver his sincere greeting and the best prayer to President Joko Widodo wrote the Chinese News Agency Report Xinhua,xi jinping also asked prabowo to deliver his sincere greeting and the best prayer to president joko widodo wrote the chinese news agency report xinhua,xi jinping also asked prabowo deliver sincere greeting best prayer president joko widodo wrote chinese news agency report xinhua,"['xi', 'jinping', 'also', 'asked', 'prabowo', 'deliver', 'sincere', 'greeting', 'best', 'prayer', 'president', 'joko', 'widodo', 'wrote', 'chinese', 'news', 'agency', 'report', 'xinhua']","['xi', 'jinp', 'also', 'ask', 'prabowo', 'deliv', 'sincer', 'greet', 'best', 'prayer', 'presid', 'joko', 'widodo', 'wrote', 'chines', 'news', 'agenc', 'report', 'xinhua']",xi jinp also ask prabowo deliv sincer greet best prayer presid joko widodo wrote chines news agenc report xinhua
Mon Apr 01 14:11:39 +0000 2024,Dalam pertemuan itu Xi Jinping kembali mengucapkan selamat kepada Prabowo atas kemenangannya di pemilihan presiden atau Pilpres 2024.,During the meeting Xi Jinping again congratulated Prabowo for his victory in the 2024 presidential election or presidential election.,During the meeting Xi Jinping again congratulated Prabowo for his victory in the  presidential election or presidential election,during the meeting xi jinping again congratulated prabowo for his victory in the  presidential election or presidential election,meeting xi jinping congratulated prabowo victory presidential election presidential election,"['meeting', 'xi', 'jinping', 'congratulated', 'prabowo', 'victory', 'presidential', 'election', 'presidential', 'election']","['meet', 'xi', 'jinp', 'congratul', 'prabowo', 'victori', 'presidenti', 'elect', 'presidenti', 'elect']",meet xi jinp congratul prabowo victori presidenti elect presidenti elect
Mon Apr 01 14:11:39 +0000 2024,Presiden China Xi Jinping menggelar pembicaraan empat mata dengan Presiden Terpilih RI Prabowo Subianto di Beijing pada Senin (1/4).,Chinese President Xi Jinping held a four -point conversation with RI elected president Prabowo Subianto in Beijing on Monday (1/4).,Chinese President Xi Jinping held a four point conversation with RI elected president Prabowo Subianto in Beijing on Monday  ,chinese president xi jinping held a four point conversation with ri elected president prabowo subianto in beijing on monday  ,chinese president xi jinping held four point conversation ri elected president prabowo subianto beijing monday,"['chinese', 'president', 'xi', 'jinping', 'held', 'four', 'point', 'conversation', 'ri', 'elected', 'president', 'prabowo', 'subianto', 'beijing', 'monday']","['chines', 'presid', 'xi', 'jinp', 'held', 'four', 'point', 'convers', 'ri', 'elect', 'presid', 'prabowo', 'subianto', 'beij', 'monday']",chines presid xi jinp held four point convers ri elect presid prabowo subianto beij monday
Mon Apr 01 14:11:38 +0000 2024,Xi Jinping Sambut Prabowo di Beijing Titip Pesan untuk Jokowi https://t.co/C9cdJvLuFJ,Xi Jinping Welcomes Prabowo in Beijing Leave a message for Jokowi https://t.co/c9cdjvlufj,Xi Jinping Welcomes Prabowo in Beijing Leave a message for Jokowi https t co ccdjvlufj,xi jinping welcomes prabowo in beijing leave a message for jokowi https t co ccdjvlufj,xi jinping welcomes prabowo beijing leave message jokowi https co ccdjvlufj,"['xi', 'jinping', 'welcomes', 'prabowo', 'beijing', 'leave', 'message', 'jokowi', 'https', 'co', 'ccdjvlufj']","['xi', 'jinp', 'welcom', 'prabowo', 'beij', 'leav', 'messag', 'jokowi', 'http', 'co', 'ccdjvlufj']",xi jinp welcom prabowo beij leav messag jokowi http co ccdjvlufj
Mon Apr 01 14:09:51 +0000 2024,@Fraksi_Gerindra pake jalur bansos lagi..,@Fraksa_gerindra uses the social assistance path again ..,uses the social assistance path again,uses the social assistance path again,uses social assistance path,"['uses', 'social', 'assistance', 'path']","['use', 'social', 'assist', 'path']",use social assist path
Mon Apr 01 14:07:11 +0000 2024,Ketum Prabowo Mania Lapor ke Jokowi Mau Nyagub di Kaltara Lewat Gerindra #newsupdate #update #news #text https://t.co/FPcO4Uovuw,Ketum Prabowo Mania reported to Jokowi to Nyagub in Kaltara via Gerindra #newsupdate #update #news #Text https://t.co/fpco4uovuw,Ketum Prabowo Mania reported to Jokowi to Nyagub in Kaltara via Gerindra newsupdate update news Text https t co fpcouovuw,ketum prabowo mania reported to jokowi to nyagub in kaltara via gerindra newsupdate update news text https t co fpcouovuw,ketum prabowo mania reported jokowi nyagub kaltara via gerindra newsupdate update news text https co fpcouovuw,"['ketum', 'prabowo', 'mania', 'reported', 'jokowi', 'nyagub', 'kaltara', 'via', 'gerindra', 'newsupdate', 'update', 'news', 'text', 'https', 'co', 'fpcouovuw']","['ketum', 'prabowo', 'mania', 'report', 'jokowi', 'nyagub', 'kaltara', 'via', 'gerindra', 'newsupd', 'updat', 'news', 'text', 'http', 'co', 'fpcouovuw']",ketum prabowo mania report jokowi nyagub kaltara via gerindra newsupd updat news text http co fpcouovuw
Mon Apr 01 14:05:11 +0000 2024, Menurut saya sampai saat ini tidak ada gerakan yang konkret ingin mengubah undang-undang tersebut kata Habiburok https://t.co/goDG2fWbKn,"In my opinion, until now there is no concrete movement to change the law, said Habiburok https://t.co/godg2fwbkn",In my opinion until now there is no concrete movement to change the law said Habiburok https t co godgfwbkn,in my opinion until now there is no concrete movement to change the law said habiburok https t co godgfwbkn,opinion concrete movement change law said habiburok https co godgfwbkn,"['opinion', 'concrete', 'movement', 'change', 'law', 'said', 'habiburok', 'https', 'co', 'godgfwbkn']","['opinion', 'concret', 'movement', 'chang', 'law', 'said', 'habiburok', 'http', 'co', 'godgfwbkn']",opinion concret movement chang law said habiburok http co godgfwbkn
Mon Apr 01 14:05:10 +0000 2024,Pasal 427D ayat (1) huruf b UU MD3 mengatakan ketua DPR adalah anggota DPR dari partai politik yang memperoleh kurs https://t.co/NoIRIXvTYd,Article 427D paragraph (1) letter b of the MD3 Law says the Speaker of the DPR is a member of the DPR from a political party who gets the exchange rate https://t.co/noirixvtyd,Article D paragraph  letter b of the MD Law says the Speaker of the DPis a member of the DPfrom a political party who gets the exchange rate https t co noirixvtyd,article d paragraph  letter b of the md law says the speaker of the dpis a member of the dpfrom a political party who gets the exchange rate https t co noirixvtyd,article paragraph letter b md law says speaker dpis member dpfrom political party gets exchange rate https co noirixvtyd,"['article', 'paragraph', 'letter', 'b', 'md', 'law', 'says', 'speaker', 'dpis', 'member', 'dpfrom', 'political', 'party', 'gets', 'exchange', 'rate', 'https', 'co', 'noirixvtyd']","['articl', 'paragraph', 'letter', 'b', 'md', 'law', 'say', 'speaker', 'dpi', 'member', 'dpfrom', 'polit', 'parti', 'get', 'exchang', 'rate', 'http', 'co', 'noirixvtyd']",articl paragraph letter b md law say speaker dpi member dpfrom polit parti get exchang rate http co noirixvtyd
Mon Apr 01 14:03:39 +0000 2024,@Projo_Pusat @prabowo @gibran_tweet @Cakrawala_nst @Gerindra @budimuni98 @RcyberProj0 @handoko2411 @FALDA81 Projo dukung PS Gibran PSI di klaim partainya jkw Kenapa suara psi dan gerindra gak ada 20% ???? Lari kemana ????,@Projo_pusat @prabowo @gibran_tweet @cakrawala_nst @gerindra @budimuni98 @rcyberproj0 @handoko2411 @falda81 Projo Support Ps Gibran Psi in the Party Claims Jkw Why PSI and Gerindra Votes No 20% ????Where to run ????,Projo Support Ps Gibran Psi in the Party Claims Jkw Why PSI and Gerindra Votes No  Where to run,projo support ps gibran psi in the party claims jkw why psi and gerindra votes no  where to run,projo support ps gibran psi party claims jkw psi gerindra votes run,"['projo', 'support', 'ps', 'gibran', 'psi', 'party', 'claims', 'jkw', 'psi', 'gerindra', 'votes', 'run']","['projo', 'support', 'ps', 'gibran', 'psi', 'parti', 'claim', 'jkw', 'psi', 'gerindra', 'vote', 'run']",projo support ps gibran psi parti claim jkw psi gerindra vote run
Mon Apr 01 13:55:04 +0000 2024,Bersebrangan di Pilpres PDIP Buka Peluang Kerja Sama dengan Gerindra di Pilkada Jatim https://t.co/J4jmMf34Hp,Opposite in the PDIP Presidential Election Open opportunities for cooperation with Gerindra in the East Java Pilkada https://t.co/j4jmmf34hp,Opposite in the PDIP Presidential Election Open opportunities for cooperation with Gerindra in the East Java Pilkada https t co jjmmfhp,opposite in the pdip presidential election open opportunities for cooperation with gerindra in the east java pilkada https t co jjmmfhp,opposite pdip presidential election open opportunities cooperation gerindra east java pilkada https co jjmmfhp,"['opposite', 'pdip', 'presidential', 'election', 'open', 'opportunities', 'cooperation', 'gerindra', 'east', 'java', 'pilkada', 'https', 'co', 'jjmmfhp']","['opposit', 'pdip', 'presidenti', 'elect', 'open', 'opportun', 'cooper', 'gerindra', 'east', 'java', 'pilkada', 'http', 'co', 'jjmmfhp']",opposit pdip presidenti elect open opportun cooper gerindra east java pilkada http co jjmmfhp
Mon Apr 01 13:54:45 +0000 2024,@ariana_gerindra Tapi udah mendingan sih pas beralih ke HyperOs timbang pas masih MIUI,@ariana_gerindra but it's better when you switch to Hyperos weighing when you're still MIUI,but it s better when you switch to Hyperos weighing when you re still MIUI,but it s better when you switch to hyperos weighing when you re still miui,better switch hyperos weighing still miui,"['better', 'switch', 'hyperos', 'weighing', 'still', 'miui']","['better', 'switch', 'hypero', 'weigh', 'still', 'miui']",better switch hypero weigh still miui
Mon Apr 01 13:54:12 +0000 2024,Pasal 427D ayat (1) huruf b UU MD3 mengatakan ketua DPR adalah anggota DPR dari partai politik yang memperoleh kursi terbanyak pertama di DPR.,Article 427D paragraph (1) letter b of the MD3 Law said that the Speaker of the DPR was a member of the DPR from a political party to get the first most seats in the DPR.,Article D paragraph  letter b of the MD Law said that the Speaker of the DPwas a member of the DPfrom a political party to get the first most seats in the DPR,article d paragraph  letter b of the md law said that the speaker of the dpwas a member of the dpfrom a political party to get the first most seats in the dpr,article paragraph letter b md law said speaker dpwas member dpfrom political party get first seats dpr,"['article', 'paragraph', 'letter', 'b', 'md', 'law', 'said', 'speaker', 'dpwas', 'member', 'dpfrom', 'political', 'party', 'get', 'first', 'seats', 'dpr']","['articl', 'paragraph', 'letter', 'b', 'md', 'law', 'said', 'speaker', 'dpwa', 'member', 'dpfrom', 'polit', 'parti', 'get', 'first', 'seat', 'dpr']",articl paragraph letter b md law said speaker dpwa member dpfrom polit parti get first seat dpr
Mon Apr 01 13:54:11 +0000 2024,Sebelumnya Ketua DPR RI Puan Maharani mengatakan partai pemenang Pileg 2024 berhak mengirimkan kadernya untuk menjadi ketua DPR RI. Puan menjelaskan aturan itu tertuang dalam Undang-Undang MPR DPR DPRD dan DPD (UU MD3).,"Previously, the Speaker of the Indonesian Parliament Puan Maharani said that the party winning the 2024 Pileg was entitled to send its cadres to become the Speaker of the Indonesian Parliament.Puan explained that the regulation was contained in the DPRD MPR Law DPRD and DPD (MD3 Law).",Previously the Speaker of the Indonesian Parliament Puan Maharani said that the party winning the  Pileg was entitled to send its cadres to become the Speaker of the Indonesian Parliament Puan explained that the regulation was contained in the DPRD MPLaw DPRD and DPD MD Law,previously the speaker of the indonesian parliament puan maharani said that the party winning the  pileg was entitled to send its cadres to become the speaker of the indonesian parliament puan explained that the regulation was contained in the dprd mplaw dprd and dpd md law,previously speaker indonesian parliament puan maharani said party winning pileg entitled send cadres become speaker indonesian parliament puan explained regulation contained dprd mplaw dprd dpd md law,"['previously', 'speaker', 'indonesian', 'parliament', 'puan', 'maharani', 'said', 'party', 'winning', 'pileg', 'entitled', 'send', 'cadres', 'become', 'speaker', 'indonesian', 'parliament', 'puan', 'explained', 'regulation', 'contained', 'dprd', 'mplaw', 'dprd', 'dpd', 'md', 'law']","['previous', 'speaker', 'indonesian', 'parliament', 'puan', 'maharani', 'said', 'parti', 'win', 'pileg', 'entitl', 'send', 'cadr', 'becom', 'speaker', 'indonesian', 'parliament', 'puan', 'explain', 'regul', 'contain', 'dprd', 'mplaw', 'dprd', 'dpd', 'md', 'law']",previous speaker indonesian parliament puan maharani said parti win pileg entitl send cadr becom speaker indonesian parliament puan explain regul contain dprd mplaw dprd dpd md law
Mon Apr 01 13:21:33 +0000 2024,@rabiaedra @Gerindra @apuspitas met ultahhhh CEO Krakatau Steel,@Rabiaedra @GERINDRA @UMANPITAS METSTAHHHH CEO Krakatau Steel,METSTAHHHH CEO Krakatau Steel,metstahhhh ceo krakatau steel,metstahhhh ceo krakatau steel,"['metstahhhh', 'ceo', 'krakatau', 'steel']","['metstahhhh', 'ceo', 'krakatau', 'steel']",metstahhhh ceo krakatau steel
Mon Apr 01 13:14:42 +0000 2024,@DavidWijaya82 Megawati srg dikatai Mak Banteng gk sewot PDIP Apa Gibran elite Gerindra?,@Davidwijaya82 megawati srg said mak bull gk gkot pdip what is gibran elite gerindra?,megawati srg said mak bull gk gkot pdip what is gibran elite gerindra,megawati srg said mak bull gk gkot pdip what is gibran elite gerindra,megawati srg said mak bull gkot pdip gibran elite gerindra,"['megawati', 'srg', 'said', 'mak', 'bull', 'gkot', 'pdip', 'gibran', 'elite', 'gerindra']","['megawati', 'srg', 'said', 'mak', 'bull', 'gkot', 'pdip', 'gibran', 'elit', 'gerindra']",megawati srg said mak bull gkot pdip gibran elit gerindra
Mon Apr 01 13:14:22 +0000 2024,@ruhutsitompul Kapan Pindah Ke Gerindra Om?,@ruhutsitompul When will you move to Gerindra Om?,When will you move to Gerindra Om,when will you move to gerindra om,move gerindra om,"['move', 'gerindra', 'om']","['move', 'gerindra', 'om']",move gerindra om
Mon Apr 01 13:13:35 +0000 2024,Gerindra Sebut Prabowo Bisa Menjembatani Hubungan Megawati-Jokowi? Begini Kata Pengamat https://t.co/iV6opgl1Bq,Gerindra said Prabowo can bridge the Megawati-Jokowi relationship?Here's the word observer https://t.co/iv6opgl1bq,Gerindra said Prabowo can bridge the Megawati Jokowi relationship Here s the word observer https t co ivopglbq,gerindra said prabowo can bridge the megawati jokowi relationship here s the word observer https t co ivopglbq,gerindra said prabowo bridge megawati jokowi relationship word observer https co ivopglbq,"['gerindra', 'said', 'prabowo', 'bridge', 'megawati', 'jokowi', 'relationship', 'word', 'observer', 'https', 'co', 'ivopglbq']","['gerindra', 'said', 'prabowo', 'bridg', 'megawati', 'jokowi', 'relationship', 'word', 'observ', 'http', 'co', 'ivopglbq']",gerindra said prabowo bridg megawati jokowi relationship word observ http co ivopglbq
Mon Apr 01 13:08:12 +0000 2024,@ariana_gerindra Kucing ketinggalan jaman masih sms,@ariana_gerindra cats outdated still texting,cats outdated still texting,cats outdated still texting,cats outdated still texting,"['cats', 'outdated', 'still', 'texting']","['cat', 'outdat', 'still', 'text']",cat outdat still text
Mon Apr 01 13:04:59 +0000 2024,@FaulHokcay @Gerindra @bengkeldodo @Ciladinosol @Eprilia658 @FDonghun @gektimbul @dekade_08 Semoga doa kucing ini sama dgn doa bapak ini. https://t.co/28xOWHGG55,@Faulhokcay @gerindra @bengkeldodo @ciladinosol @ePrilia658 @fdonghun @gekimbul @dekade_08 Hopefully this cat prayer is the same as this father's prayer.https://t.co/28xowhgg55,Hopefully this cat prayer is the same as this father s prayer https t co xowhgg,hopefully this cat prayer is the same as this father s prayer https t co xowhgg,hopefully cat prayer father prayer https co xowhgg,"['hopefully', 'cat', 'prayer', 'father', 'prayer', 'https', 'co', 'xowhgg']","['hope', 'cat', 'prayer', 'father', 'prayer', 'http', 'co', 'xowhgg']",hope cat prayer father prayer http co xowhgg
Mon Apr 01 12:59:37 +0000 2024,Gerindra Respons soal Angket Tak Bergulir: DPR Sudah 'Move On' https://t.co/qh9OnkcFyD,Gerindra Response to the Involving Questionnaire: The DPR has 'moved on' https://t.co/qh9onkcfyd,Gerindra Response to the Involving Questionnaire The DPhas moved on https t co qhonkcfyd,gerindra response to the involving questionnaire the dphas moved on https t co qhonkcfyd,gerindra response involving questionnaire dphas moved https co qhonkcfyd,"['gerindra', 'response', 'involving', 'questionnaire', 'dphas', 'moved', 'https', 'co', 'qhonkcfyd']","['gerindra', 'respons', 'involv', 'questionnair', 'dpha', 'move', 'http', 'co', 'qhonkcfyd']",gerindra respons involv questionnair dpha move http co qhonkcfyd
Mon Apr 01 12:53:05 +0000 2024,Selamat hari lahir sahabat @Gerindra Semoga Allah berikan kesehatan selalu dan diberikan jodoh seperti Wi Ha Joon. Makin sering catch up &amp; melakukan random things bersama yah @apuspitas 🇵🇸 Featuring berfoto di China Town sehabis belajar Hukum &amp; HAM waktu lalu. https://t.co/GJkpxa4RbF,Happy Birthday of Friends of @gerindra may Allah give health always and be given a mate like Wi Ha Joon.The more often catch up & amp;Random Things Together Yah @apuspitas 🇵🇸 Featuring takes a photo in China Town after studying law & amp;Ham last time.https://t.co/gjkpxa4rbf,Happy Birthday of Friends ofmay Allah give health always and be given a mate like Wi Ha Joon The more often catch up amp Random Things Together Yah Featuring takes a photo in China Town after studying law amp Ham last time https t co gjkpxarbf,happy birthday of friends ofmay allah give health always and be given a mate like wi ha joon the more often catch up amp random things together yah featuring takes a photo in china town after studying law amp ham last time https t co gjkpxarbf,happy birthday friends ofmay allah give health always given mate like wi ha joon often catch amp random things together yah featuring takes photo china town studying law amp ham last time https co gjkpxarbf,"['happy', 'birthday', 'friends', 'ofmay', 'allah', 'give', 'health', 'always', 'given', 'mate', 'like', 'wi', 'ha', 'joon', 'often', 'catch', 'amp', 'random', 'things', 'together', 'yah', 'featuring', 'takes', 'photo', 'china', 'town', 'studying', 'law', 'amp', 'ham', 'last', 'time', 'https', 'co', 'gjkpxarbf']","['happi', 'birthday', 'friend', 'ofmay', 'allah', 'give', 'health', 'alway', 'given', 'mate', 'like', 'wi', 'ha', 'joon', 'often', 'catch', 'amp', 'random', 'thing', 'togeth', 'yah', 'featur', 'take', 'photo', 'china', 'town', 'studi', 'law', 'amp', 'ham', 'last', 'time', 'http', 'co', 'gjkpxarbf']",happi birthday friend ofmay allah give health alway given mate like wi ha joon often catch amp random thing togeth yah featur take photo china town studi law amp ham last time http co gjkpxarbf
Mon Apr 01 12:48:20 +0000 2024,@ariana_gerindra Yapp sama wkwkw tertarik sama ni hp klo cm liat spek wise (ga liat merk) di harganya gada yg ngalahin weaknessnya cm di software yg ga sebagus samsung n apple..itu pun apple n samsung kudu nambah dikit lg buat dapetin s24/iphone 15,@ariana_gerindra yapp and wkwkw interested in this cellphone if you see the spec wise (not looking at the brand) in the price of the mace that defeats the weakness cm in software that is not as good as samsung n apple ... there is apple and samsung must add a little more to get s24/iPhone15,yapp and wkwkw interested in this cellphone if you see the spec wise not looking at the brand in the price of the mace that defeats the weakness cm in software that is not as good as samsung n apple there is apple and samsung must add a little more to get s iPhone,yapp and wkwkw interested in this cellphone if you see the spec wise not looking at the brand in the price of the mace that defeats the weakness cm in software that is not as good as samsung n apple there is apple and samsung must add a little more to get s iphone,yapp wkwkw interested cellphone see spec wise looking brand price mace defeats weakness cm software good samsung n apple apple samsung must add little get iphone,"['yapp', 'wkwkw', 'interested', 'cellphone', 'see', 'spec', 'wise', 'looking', 'brand', 'price', 'mace', 'defeats', 'weakness', 'cm', 'software', 'good', 'samsung', 'n', 'apple', 'apple', 'samsung', 'must', 'add', 'little', 'get', 'iphone']","['yapp', 'wkwkw', 'interest', 'cellphon', 'see', 'spec', 'wise', 'look', 'brand', 'price', 'mace', 'defeat', 'weak', 'cm', 'softwar', 'good', 'samsung', 'n', 'appl', 'appl', 'samsung', 'must', 'add', 'littl', 'get', 'iphon']",yapp wkwkw interest cellphon see spec wise look brand price mace defeat weak cm softwar good samsung n appl appl samsung must add littl get iphon
Mon Apr 01 12:46:12 +0000 2024,Waketum Gerindra Ungkap Pesan Prabowo: Jangan Serang Sosok Ibu Mega Kita Jaga Beliau https://t.co/LgPxPfcfZu,"Waketum Gerindra Reveals Prabowo's message: Don't attack the figure of Mrs. Mega, we take care of her https://t.co/lgpxpfcfzu",Waketum Gerindra Reveals Prabowo s message Don t attack the figure of Mrs Mega we take care of her https t co lgpxpfcfzu,waketum gerindra reveals prabowo s message don t attack the figure of mrs mega we take care of her https t co lgpxpfcfzu,waketum gerindra reveals prabowo message attack figure mrs mega take care https co lgpxpfcfzu,"['waketum', 'gerindra', 'reveals', 'prabowo', 'message', 'attack', 'figure', 'mrs', 'mega', 'take', 'care', 'https', 'co', 'lgpxpfcfzu']","['waketum', 'gerindra', 'reveal', 'prabowo', 'messag', 'attack', 'figur', 'mr', 'mega', 'take', 'care', 'http', 'co', 'lgpxpfcfzu']",waketum gerindra reveal prabowo messag attack figur mr mega take care http co lgpxpfcfzu
Mon Apr 01 12:44:55 +0000 2024,@LexWu_13 @Gerindra @prabowo Spil tamsil nya penasaran soalnya perna dengar nama tersebut,@Lexwu_13 @gerindra @prabowo spil tamsil is curious because I hear the name,spil tamsil is curious because I hear the name,spil tamsil is curious because i hear the name,spil tamsil curious hear name,"['spil', 'tamsil', 'curious', 'hear', 'name']","['spil', 'tamsil', 'curiou', 'hear', 'name']",spil tamsil curiou hear name
